season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2017/18, 205533, 50, 50, 3, 17, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 10, 5.0, 1.9, 17.0, 2.3, 
2018/19, 205533, 50, 50, 10, 63, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 36, 40.8, 14.7, 59.0, 11.4, 
