season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2017/18, 167473, 60, 59, 101, 1976, 5, 5, 5, 32, 0, 0, 0, 2, 0, 0, 4, 324, 385.4, 311.3, 618.0, 131.3, 
2018/19, 167473, 60, 59, 31, 789, 0, 2, 3, 10, 0, 0, 0, 1, 0, 0, 0, 95, 75.4, 77.3, 147.0, 30.0, 
