chance_of_playing_next_round, chance_of_playing_this_round, code, cost_change_event, cost_change_event_fall, cost_change_start, cost_change_start_fall, dreamteam_count, element_type, ep_next, ep_this, event_points, first_name, form, id, in_dreamteam, news, news_added, now_cost, photo, points_per_game, second_name, selected_by_percent, special, squad_number, status, team, team_code, total_points, transfers_in, transfers_in_event, transfers_out, transfers_out_event, value_form, value_season, web_name, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index,
None, None, 83427, 0, 0, 0, 0, 0, 2, 1.1, 0.1, 0, Jack, 0.0, 611, False, , None, 40, 83427.jpg, 0.0, Robinson, 0.0, False, None, a, 15, 49, 0, 371, 371, 48, 48, 0.0, 0.0, Jack Robinson, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, None, 93100, 0, 0, -4, 4, 2, 2, 0.0, 1.0, 6, Jannik, 1.5, 304, False, , 2020-01-23T20:00:20.107755Z, 46, 93100.jpg, 3.2, Vestergaard, 2.1, False, None, a, 16, 20, 38, 518419, 467, 438436, 4238, 0.3, 8.3, Vestergaard, 1023, 1, 0, 3, 21, 0, 0, 0, 1, 0, 0, 6, 208, 257.0, 65.3, 147.0, 47.0, 
100, 100, 40146, 0, 0, -2, 2, 0, 2, 2.3, 3.3, 6, Ryan, 3.8, 305, False, , 2019-10-25T21:00:19.447070Z, 48, 40146.jpg, 2.1, Bertrand, 0.7, False, None, a, 16, 20, 39, 43704, 4306, 70136, 1838, 0.8, 8.1, Bertrand, 1572, 1, 1, 3, 35, 0, 0, 0, 3, 1, 0, 0, 220, 243.4, 299.3, 140.0, 68.3, 
100, 0, 213482, 0, 0, -4, 4, 0, 2, 0.0, 0.0, 0, Yan, 0.0, 306, False, , 2019-12-12T11:30:20.748170Z, 46, 213482.jpg, 1.1, Valery, 0.1, False, None, a, 16, 20, 9, 6496, 13, 25414, 132, 0.0, 2.0, Valery, 554, 0, 1, 0, 18, 0, 0, 0, 1, 0, 0, 0, 64, 86.4, 39.5, 49.0, 17.4, 
100, 25, 171771, 0, 0, -1, 1, 0, 2, 1.7, 0.7, 0, Jan, 3.2, 307, False, , 2020-01-20T11:30:17.364475Z, 44, 171771.jpg, 2.3, Bednarek, 0.7, False, None, a, 16, 20, 53, 72510, 1197, 77012, 2958, 0.7, 12.0, Bednarek, 2067, 1, 0, 4, 42, 0, 0, 0, 3, 0, 0, 3, 340, 468.6, 19.5, 44.0, 53.4, 
None, None, 88900, 0, 0, -1, 1, 3, 2, 4.7, 5.7, 11, Jack, 6.2, 308, False, , None, 44, 88900.jpg, 3.5, Stephens, 2.6, False, None, a, 16, 20, 56, 215798, 45652, 48890, 8006, 1.4, 12.7, Stephens, 1377, 1, 3, 3, 23, 0, 0, 0, 0, 0, 0, 6, 261, 370.0, 62.5, 83.0, 51.4, 
None, None, 80447, 0, 0, -3, 3, 0, 2, -1.5, -0.5, 0, Maya, 0.0, 310, False, , None, 42, 80447.jpg, 1.2, Yoshida, 0.3, False, None, a, 16, 20, 10, 16716, 123, 28224, 310, 0.0, 2.4, Yoshida, 558, 0, 0, 1, 18, 0, 0, 0, 1, 0, 0, 1, 85, 96.8, 3.7, 77.0, 17.7, 
0, None, 232797, 0, 0, -1, 1, 0, 2, -1.5, -0.5, 0, Kayne, 0.0, 311, False, Joined Shrewsbury Town on loan until the end of the season on 31/1. - Expected back 01 Jul, 2020-01-31T10:30:15.652773Z, 39, 232797.jpg, 0.0, Ramsay, 1.8, False, None, n, 16, 20, 0, 114173, 8690, 90311, 4207, 0.0, 0.0, Ramsay, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 78356, 0, 0, 0, 0, 0, 4, 0.0, 0.0, 0, Charlie, 0.0, 312, False, Joined West Bromwich Albion on a permanent deal on 8/8, 2019-08-08T15:00:14.602505Z, 60, 78356.jpg, 0.0, Austin, 0.0, False, None, u, 16, 20, 0, 713, 22, 9022, 27, 0.0, 0.0, Austin, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 84939, 0, 0, 10, -10, 2, 4, 2.7, 3.7, 1, Danny, 4.2, 313, False, , None, 70, 84939.jpg, 5.2, Ings, 28.9, False, None, a, 16, 20, 126, 2783418, 106862, 886559, 147874, 0.6, 18.0, Ings, 1636, 14, 1, 2, 30, 0, 0, 0, 2, 0, 0, 27, 456, 598.4, 216.6, 910.0, 172.4, 
100, 100, 220598, 0, 0, -1, 1, 0, 4, -0.7, 0.3, 2, Michael, 0.8, 314, False, , 2019-12-31T20:00:19.430867Z, 49, 220598.jpg, 1.9, Obafemi, 0.2, False, None, a, 16, 20, 19, 12767, 341, 21410, 363, 0.2, 3.9, Obafemi, 353, 1, 0, 2, 5, 0, 0, 0, 0, 0, 0, 2, 62, 56.8, 68.4, 93.0, 21.8, 
100, 100, 20452, 0, 0, -4, 4, 0, 4, 1.7, 3.3, 2, Shane, 3.8, 315, False, , 2020-01-23T20:00:20.137093Z, 46, 20452.jpg, 2.6, Long, 1.9, False, None, a, 16, 20, 36, 115916, 1904, 343086, 6179, 0.8, 7.8, Long, 739, 1, 3, 1, 12, 0, 0, 0, 0, 0, 0, 1, 87, 117.2, 140.3, 306.0, 56.5, 
0, 0, 153371, 0, 0, 0, 0, 0, 4, 0.0, 0.0, 0, Sam, 0.0, 316, False, Joined Blackburn Rovers on a permanent deal on 13/7, 2019-07-14T15:00:12.872120Z, 45, 153371.jpg, 0.0, Gallagher, 0.0, False, None, u, 16, 20, 0, 2904, 19, 5668, 40, 0.0, 0.0, Gallagher, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 40383, 0, 0, -2, 2, 0, 1, 0.0, 0.0, 0, Fraser, 0.0, 317, False, Joined Celtic on loan until the end of the season on 22/8. - Expected back 01 Jul, 2019-08-22T21:00:16.083355Z, 43, 40383.jpg, 0.0, Forster, 0.3, False, None, n, 16, 20, 0, 3111, 32, 48611, 227, 0.0, 0.0, Forster, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 58376, 0, 0, -1, 1, 0, 1, 3.0, 4.0, 6, Alex, 4.5, 318, False, , 2019-09-26T13:00:09.737144Z, 44, 58376.jpg, 3.1, McCarthy, 3.3, False, None, a, 16, 20, 44, 264970, 32546, 80864, 9718, 1.0, 10.0, McCarthy, 1260, 0, 0, 3, 17, 0, 0, 0, 0, 0, 38, 1, 231, 302.0, 0.0, 0.0, 30.2, 
None, None, 107265, 0, 0, -2, 2, 1, 1, -1.5, -0.5, 0, Angus, 0.0, 319, False, , None, 43, 107265.jpg, 2.9, Gunn, 1.5, False, None, a, 16, 20, 29, 249039, 925, 231346, 2972, 0.0, 6.7, Gunn, 900, 0, 0, 2, 25, 0, 0, 0, 0, 0, 30, 3, 166, 219.4, 0.0, 0.0, 22.1, 
100, 100, 83283, 0, 0, -3, 3, 2, 3, 3.5, 4.5, 13, Nathan, 5.0, 320, False, , 2019-08-27T21:30:10.776482Z, 62, 83283.jpg, 3.0, Redmond, 0.8, False, None, a, 16, 20, 67, 64234, 13654, 152074, 3241, 0.8, 10.8, Redmond, 1865, 3, 1, 4, 39, 0, 0, 0, 2, 0, 0, 5, 264, 325.6, 364.2, 513.0, 120.6, 
None, None, 101178, 0, 0, -2, 2, 0, 3, 1.3, 2.3, 3, James, 2.8, 321, False, , None, 58, 101178.jpg, 3.3, Ward-Prowse, 1.7, False, None, a, 16, 20, 80, 261616, 5620, 217521, 8408, 0.5, 13.8, Ward-Prowse, 2160, 4, 3, 5, 42, 0, 0, 1, 6, 0, 0, 6, 372, 532.8, 601.9, 336.0, 147.3, 
0, 0, 96787, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, Mohamed, 0.0, 322, False, Joined Celtic on loan until the end of the season on 30/8. - Expected back 01 Jul, 2019-08-31T00:00:09.798881Z, 53, 96787.jpg, 0.0, Elyounoussi, 0.0, False, None, n, 16, 20, 0, 304, 5, 3329, 11, 0.0, 0.0, Elyounoussi, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 100, 91047, 0, 0, -3, 3, 0, 3, 3.2, 5.3, 9, Stuart, 5.8, 323, False, Hip injury - Expected back 22 Feb, 2020-01-25T19:00:24.359058Z, 52, 91047.jpg, 2.5, Armstrong, 0.1, False, None, i, 16, 20, 45, 9774, 3050, 12160, 1746, 1.1, 8.7, Armstrong, 864, 2, 1, 3, 13, 0, 0, 0, 2, 0, 0, 4, 117, 158.0, 110.3, 169.0, 43.7, 
0, 0, 151086, 0, 0, -3, 3, 0, 3, 0.0, 0.0, 0, Mario, 0.0, 324, False, Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul, 2019-09-02T23:30:15.367440Z, 47, 151086.jpg, 0.0, Lemina, 0.1, False, None, n, 16, 20, 0, 1386, 5, 10496, 23, 0.0, 0.0, Lemina, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 132015, 0, 0, -2, 2, 0, 3, 0.7, 1.7, 3, Pierre-Emile, 2.2, 325, False, , 2019-11-11T12:00:14.839134Z, 48, 132015.jpg, 2.4, Højbjerg, 0.4, False, None, a, 16, 20, 55, 37904, 1061, 63863, 1318, 0.5, 11.5, Højbjerg, 1997, 0, 3, 5, 38, 0, 0, 0, 5, 0, 0, 1, 290, 356.2, 370.5, 203.0, 93.0, 
0, 0, 204481, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Tyreke, 0.0, 326, False, Joined Woking on loan until January on 2/8. - Expected back 01 Feb, 2019-08-02T13:30:09.188463Z, 44, 204481.jpg, 0.0, Johnson, 0.0, False, None, n, 16, 20, 0, 2562, 33, 3679, 49, 0.0, 0.0, Johnson, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 193109, 0, 0, -1, 1, 0, 3, -1.5, -0.5, 0, Callum, 0.0, 327, False, , None, 44, 193109.jpg, 0.0, Slattery, 0.3, False, None, a, 16, 20, 0, 32051, 69, 29529, 459, 0.0, 0.0, Slattery, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 78056, 0, 0, -2, 2, 0, 3, -0.5, 0.5, 2, Oriol, 1.0, 328, False, , None, 43, 78056.jpg, 1.7, Romeu Vidal, 1.5, False, None, a, 16, 20, 32, 157698, 3518, 137499, 5611, 0.2, 7.4, Oriol Romeu, 1196, 0, 0, 3, 28, 0, 0, 0, 3, 0, 0, 0, 188, 221.2, 139.3, 41.0, 40.1, 
100, 100, 158534, 0, 0, -6, 6, 0, 2, -0.5, 1.0, 0, Kyle, 0.0, 337, False, , 2020-01-03T15:30:19.222513Z, 44, 158534.jpg, 1.7, Walker-Peters, 0.5, False, None, a, 16, 20, 5, 96608, 684, 301451, 131, 0.0, 1.1, Walker-Peters, 241, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 44, 54.4, 42.5, 18.0, 11.6, 
None, None, 200439, 0, 0, -7, 7, 0, 4, 0.0, 1.0, 1, Che, 1.5, 437, False, , None, 53, 200439.jpg, 1.8, Adams, 0.3, False, None, a, 16, 20, 32, 30262, 371, 92067, 484, 0.3, 6.0, Adams, 664, 0, 2, 3, 9, 0, 0, 0, 0, 0, 0, 0, 72, 48.0, 122.5, 179.0, 34.0, 
100, 100, 431131, 0, 0, -3, 3, 1, 3, -1.0, 0.0, 0, Moussa, 0.5, 438, False, , 2019-12-19T15:00:19.986568Z, 52, 431131.jpg, 2.4, Djenepo, 0.1, False, None, a, 16, 20, 33, 27250, 68, 30241, 258, 0.1, 6.3, Djenepo, 671, 2, 1, 1, 9, 0, 0, 0, 4, 0, 0, 3, 125, 174.6, 85.2, 185.0, 44.6, 
0, 0, 167075, 0, 0, -2, 2, 0, 2, 0.0, 0.0, 0, Wesley, 0.0, 485, False, Joined Antwerp on loan until the end of the season on 2/9. - Expected back 01 Jul, 2019-09-02T23:30:15.561045Z, 43, 167075.jpg, 0.0, Hoedt, 0.0, False, None, n, 16, 20, 0, 1038, 19, 4871, 26, 0.0, 0.0, Hoedt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 100, 58822, 0, 0, -2, 2, 0, 2, 0.0, 2.7, 1, Cédric, 3.2, 486, False, Knee injury - Expected back 22 Feb, 2020-01-21T22:00:20.334842Z, 48, 58822.jpg, 2.7, Soares, 0.3, False, None, i, 16, 20, 43, 20391, 316, 27387, 3281, 0.7, 9.0, Cédric, 1306, 0, 1, 3, 18, 0, 0, 0, 1, 0, 0, 3, 222, 291.2, 197.1, 107.0, 59.7, 
100, 100, 128198, 0, 0, 0, 0, 0, 3, -1.3, -0.3, 0, Sofiane, 0.2, 508, False, , 2020-01-02T14:00:22.454471Z, 55, 128198.jpg, 1.9, Boufal, 0.1, False, None, a, 16, 20, 28, 14893, 143, 16979, 158, 0.0, 5.1, Boufal, 569, 0, 3, 1, 12, 0, 0, 0, 2, 0, 0, 0, 81, 124.2, 147.8, 234.0, 50.5, 
100, 100, 135720, 0, 0, -3, 3, 0, 2, -1.5, -0.5, 0, Kevin, 0.0, 532, False, , 2019-12-19T15:00:20.159210Z, 42, 135720.jpg, 1.5, Danso, 0.0, False, None, a, 16, 20, 9, 3237, 25, 3378, 58, 0.0, 2.1, Danso, 275, 0, 1, 1, 8, 0, 0, 0, 0, 1, 0, 0, 46, 58.4, 26.0, 6.0, 8.9, 
None, None, 200088, 0, 0, 0, 0, 0, 4, -1.5, -0.5, 0, Daniel, 0.0, 535, False, , None, 45, 200088.jpg, 0.0, N'Lundulu, 0.1, False, None, a, 16, 20, 0, 9517, 55, 8277, 116, 0.0, 0.0, N'Lundulu, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 198044, 0, 0, 0, 0, 0, 1, -1.5, -0.5, 0, Harry, 0.0, 548, False, , None, 40, 198044.jpg, 0.0, Lewis, 0.2, False, None, a, 16, 20, 0, 13251, 256, 5780, 392, 0.0, 0.0, Lewis, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 214466, 0, 0, 0, 0, 0, 3, -1.5, -0.5, 0, William, 0.0, 584, False, , None, 45, 214466.jpg, 0.0, Smallbone, 0.0, False, None, a, 16, 20, 0, 145, 28, 75, 17, 0.0, 0.0, Smallbone, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 115556, 0, 0, -2, 2, 0, 2, 0.0, 0.0, 0, Ben, 0.0, 329, False, Ankle injury - Expected back 02 Feb, 2019-11-24T11:30:24.643297Z, 53, 115556.jpg, 1.3, Davies, 0.1, False, None, i, 17, 6, 8, 7706, 21, 15349, 100, 0.0, 1.5, Davies, 360, 0, 0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 43, 60.4, 45.5, 12.0, 11.6, 
100, 100, 39194, 0, 0, -3, 3, 2, 2, 1.7, 3.2, 2, Jan, 2.2, 330, False, , 2019-11-01T14:00:13.161821Z, 52, 39194.jpg, 3.0, Vertonghen, 1.8, False, None, a, 17, 6, 48, 128025, 688, 247716, 3431, 0.4, 9.2, Vertonghen, 1362, 1, 1, 3, 20, 0, 0, 0, 2, 0, 0, 4, 282, 343.8, 51.4, 45.0, 44.1, 
None, None, 55605, 0, 0, -2, 2, 1, 2, 2.7, 4.2, 2, Toby, 3.2, 331, False, , None, 53, 55605.jpg, 2.3, Alderweireld, 4.9, False, None, a, 17, 6, 53, 324812, 2158, 515230, 7045, 0.6, 10.0, Alderweireld, 2070, 0, 2, 3, 31, 0, 0, 0, 3, 0, 0, 2, 392, 523.8, 191.1, 103.0, 81.8, 
100, 100, 173904, 0, 0, -2, 2, 0, 2, 0.0, 1.5, 0, Davinson, 0.5, 333, False, , 2019-09-12T12:30:16.170028Z, 53, 173904.jpg, 1.5, Sánchez, 0.9, False, None, a, 17, 6, 25, 38873, 345, 74268, 1337, 0.1, 4.7, Sánchez, 1440, 0, 0, 1, 23, 0, 0, 0, 4, 0, 0, 0, 244, 333.0, 23.3, 48.0, 40.5, 
0, 0, 77794, 0, 0, 0, 0, 0, 2, 0.0, 0.0, 0, Kieran, 0.0, 334, False, Joined Atletico Madrid on a permanent deal on 17/7, 2019-07-18T09:00:08.860585Z, 55, 77794.jpg, 0.0, Trippier, 0.1, False, None, u, 17, 6, 0, 1428, 33, 15107, 64, 0.0, 0.0, Trippier, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 234908, 0, 0, -1, 1, 0, 2, -0.5, 1.0, 0, Juan, 0.0, 335, False, , 2019-06-25T11:30:07.259817Z, 49, 234908.jpg, 0.8, Foyth, 0.0, False, None, a, 17, 6, 3, 2385, 36, 3426, 71, 0.0, 0.6, Foyth, 66, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 9, 18.6, 12.5, 0.0, 3.1, 
100, 100, 80226, 0, 0, 0, 0, 1, 2, 3.3, 4.8, 6, Serge, 3.8, 336, False, , 2019-09-28T16:00:17.498533Z, 50, 80226.jpg, 3.6, Aurier, 6.0, False, None, a, 17, 6, 69, 1002447, 20408, 638088, 24917, 0.8, 13.8, Aurier, 1624, 0, 6, 4, 22, 1, 0, 0, 1, 1, 0, 11, 401, 441.4, 369.1, 180.0, 99.2, 
0, 0, 78830, 0, 0, -2, 2, 2, 4, 0.0, 0.0, 0, Harry, 0.5, 338, False, Hamstring injury - Expected back 04 Apr, 2020-01-01T17:30:18.573337Z, 108, 78830.jpg, 5.2, Kane, 9.0, False, None, i, 17, 6, 104, 1665156, 194, 3019741, 17632, 0.0, 9.6, Kane, 1778, 11, 2, 2, 29, 0, 0, 0, 2, 0, 0, 16, 374, 531.4, 291.1, 696.0, 151.8, 
0, 0, 165990, 0, 0, 0, 0, 0, 4, 0.0, 0.0, 0, Vincent, 0.0, 339, False, Joined Monterrey on a permanent deal on 23/7, 2019-07-30T07:00:10.626522Z, 45, 165990.jpg, 0.0, Janssen, 0.1, False, None, u, 17, 6, 0, 2845, 25, 8994, 46, 0.0, 0.0, Janssen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 0, 37915, 0, 0, -2, 2, 0, 1, 0.0, 0.0, 2, Hugo, 0.5, 340, False, , 2019-10-05T13:30:15.098154Z, 53, 37915.jpg, 3.1, Lloris, 3.2, False, None, a, 17, 6, 25, 221701, 3147, 640045, 1261, 0.1, 4.7, Lloris, 638, 0, 0, 1, 9, 0, 0, 0, 0, 0, 31, 0, 133, 213.6, 0.0, 0.0, 21.4, 
None, None, 102884, -1, 1, 0, 0, 1, 1, 4.3, 5.8, 0, Paulo, 4.8, 341, False, , None, 45, 102884.jpg, 3.4, Gazzaniga, 3.6, False, None, a, 17, 6, 57, 515428, 4410, 296298, 78332, 1.1, 12.7, Gazzaniga, 1522, 0, 0, 2, 23, 0, 1, 0, 1, 0, 58, 6, 292, 439.2, 10.0, 0.0, 45.0, 
100, 100, 85971, 0, 0, 4, -4, 4, 3, 2.5, 4.0, 7, Heung-Min, 3.0, 342, False, , 2019-12-22T18:00:20.922311Z, 99, 85971.jpg, 5.3, Son, 8.2, False, None, a, 17, 6, 101, 2794804, 65773, 2439988, 31145, 0.3, 10.2, Son, 1564, 6, 9, 3, 23, 0, 0, 0, 0, 2, 0, 10, 331, 476.8, 401.6, 717.0, 158.9, 
0, 100, 80607, 0, 0, -4, 4, 0, 3, 0.0, 2.2, 1, Christian, 1.2, 343, False, Joined Inter Milan on a permanent deal on 28/1, 2020-01-28T13:30:20.762908Z, 86, 80607.jpg, 2.4, Eriksen, 2.6, False, None, u, 17, 6, 48, 142599, 515, 437132, 5746, 0.1, 5.6, Eriksen, 1090, 2, 2, 1, 18, 0, 0, 0, 5, 0, 0, 6, 205, 262.4, 348.9, 225.0, 83.3, 
100, 100, 108823, 0, 0, 0, 0, 2, 3, 4.5, 6.0, 13, Bamidele, 5.0, 344, False, , 2019-12-27T15:00:12.135272Z, 85, 108823.jpg, 5.5, Alli, 6.2, False, None, a, 17, 6, 93, 1556224, 40872, 1202716, 31504, 0.6, 10.9, Alli, 1415, 7, 4, 3, 18, 0, 0, 0, 2, 0, 0, 12, 303, 441.6, 281.1, 449.0, 117.3, 
None, None, 95715, 0, 0, -4, 4, 0, 3, 1.7, 3.2, 2, Lucas, 2.2, 345, False, , None, 71, 95715.jpg, 2.9, Rodrigues Moura da Silva, 4.9, False, None, a, 17, 6, 63, 684182, 6712, 1078646, 22874, 0.3, 8.9, Lucas Moura, 1277, 4, 2, 2, 16, 0, 0, 0, 2, 0, 0, 1, 188, 314.4, 277.5, 487.0, 107.6, 
100, 100, 62974, 0, 0, -3, 3, 1, 3, 1.5, 3.0, 3, Erik, 2.0, 346, False, , 2019-10-27T16:30:10.051580Z, 57, 62974.jpg, 2.9, Lamela, 1.2, False, None, a, 17, 6, 41, 486247, 1105, 505193, 1495, 0.4, 7.2, Lamela, 805, 2, 2, 3, 9, 0, 0, 0, 2, 0, 0, 2, 154, 179.8, 222.4, 262.0, 66.3, 
100, 100, 157668, 0, 0, -3, 3, 0, 3, 0.7, 2.2, 1, Harry, 1.2, 347, False, , 2020-01-22T22:00:22.005033Z, 52, 157668.jpg, 1.5, Winks, 0.2, False, None, a, 17, 6, 28, 16880, 119, 30177, 495, 0.2, 5.4, Winks, 1229, 0, 0, 2, 20, 0, 0, 0, 6, 0, 0, 0, 215, 218.4, 183.0, 34.0, 43.5, 
100, 100, 54756, 0, 0, -2, 2, 0, 3, -0.5, 1.0, 0, Victor, 0.0, 348, False, , 2019-07-31T00:00:11.516279Z, 48, 54756.jpg, 0.5, Wanyama, 0.1, False, None, a, 17, 6, 1, 5092, 59, 7943, 110, 0.0, 0.2, Wanyama, 24, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 5, 1.2, 0.9, 0.0, 0.2, 
0, 0, 45268, -1, 1, -2, 2, 0, 3, 0.0, 0.0, 0, Moussa, 0.2, 349, False, Knee injury - Expected back 11 Apr, 2020-01-05T22:00:20.348120Z, 48, 45268.jpg, 2.5, Sissoko, 1.3, False, None, i, 17, 6, 49, 222412, 23, 285735, 3844, 0.0, 10.0, Sissoko, 1688, 2, 1, 3, 25, 0, 0, 0, 6, 0, 0, 0, 272, 242.8, 201.9, 167.0, 61.1, 
100, 100, 93264, -1, 1, -2, 2, 0, 3, -0.3, 1.2, 1, Eric, 0.2, 350, False, , 2020-01-01T17:30:18.613803Z, 48, 93264.jpg, 1.6, Dier, 0.2, False, None, a, 17, 6, 16, 12065, 132, 18463, 283, 0.0, 3.3, Dier, 645, 0, 1, 1, 12, 0, 0, 0, 4, 0, 0, 0, 72, 129.8, 70.6, 35.0, 23.6, 
0, 0, 168764, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0, Luke, 0.0, 351, False, Joined QPR on loan until the end of the season on 1/7. - Expected back 01 Jul, 2019-07-02T09:00:13.289180Z, 45, 168764.jpg, 0.0, Amos, 0.0, False, None, n, 17, 6, 0, 905, 15, 1261, 32, 0.0, 0.0, Amos, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 209042, 0, 0, -2, 2, 0, 3, -0.5, 1.0, 0, Oliver, 0.0, 352, False, , None, 43, 209042.jpg, 1.0, Skipp, 0.6, False, None, a, 17, 6, 3, 40405, 2867, 42330, 1883, 0.0, 0.7, Skipp, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5.0, 0.2, 0.0, 0.5, 
100, 100, 231372, 0, 0, -2, 2, 0, 3, -0.3, 1.2, 0, Tanguy, 0.2, 442, False, , 2020-01-01T17:30:18.888298Z, 58, 231372.jpg, 2.4, Ndombele, 2.3, False, None, a, 17, 6, 36, 583386, 277, 821199, 953, 0.0, 6.2, Ndombele, 797, 2, 1, 1, 13, 0, 0, 0, 2, 0, 0, 2, 171, 236.0, 163.2, 112.0, 51.2, 
None, None, 447235, 0, 0, -2, 2, 0, 4, -0.5, 1.0, 0, Troy, 0.0, 509, False, , None, 43, 447235.jpg, 1.0, Parrott, 0.8, False, None, a, 17, 6, 1, 79696, 2085, 92610, 1725, 0.0, 0.2, Parrott, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0.2, 0.1, 0.0, 0.0, 
100, 100, 200826, 0, 0, -2, 2, 0, 3, 1.5, 3.0, 2, Giovani, 2.0, 523, False, , 2019-09-08T18:00:18.298488Z, 73, 200826.jpg, 1.4, Lo Celso, 0.3, False, None, a, 17, 6, 20, 18458, 3019, 44900, 618, 0.3, 2.7, Lo Celso, 522, 0, 0, 2, 6, 0, 0, 0, 1, 0, 0, 0, 83, 104.8, 151.8, 66.0, 32.2, 
100, 100, 184349, 0, 0, -1, 1, 0, 3, 0.5, 2.0, 2, Ryan, 1.0, 524, False, , 2019-08-09T13:00:15.120843Z, 54, 184349.jpg, 1.5, Sessegnon, 0.1, False, None, a, 17, 6, 9, 4912, 104, 19519, 181, 0.2, 1.7, Sessegnon, 341, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 41, 45.4, 39.9, 34.0, 11.9, 
0, 0, 168566, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0, Georges-Kévin, 0.0, 527, False, Joined Besiktas on a permanent deal on 22/8, 2019-08-22T12:30:17.630601Z, 50, 168566.jpg, 1.0, Nkoudou, 0.0, False, None, u, 17, 6, 1, 1702, 3, 2469, 7, 0.0, 0.2, Nkoudou, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 18.0, 1.8, 
None, None, 175941, 0, 0, 0, 0, 0, 1, -0.5, 1.0, 0, Alfie, 0.0, 543, False, , None, 40, 175941.jpg, 0.0, Whiteman, 0.5, False, None, a, 17, 6, 0, 44355, 322, 19143, 1012, 0.0, 0.0, Whiteman, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 39215, 0, 0, -2, 2, 0, 1, -0.5, 1.0, 0, Michel, 0.0, 555, False, , 2019-11-21T14:30:20.107084Z, 43, 39215.jpg, 0.0, Vorm, 0.0, False, None, a, 17, 6, 0, 2951, 36, 2614, 68, 0.0, 0.0, Vorm, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 214572, 0, 0, 0, 0, 0, 1, -0.5, 1.0, 0, Brandon, 0.0, 558, False, , None, 40, 214572.jpg, 0.0, Austin, 0.2, False, None, a, 17, 6, 0, 15874, 247, 7143, 457, 0.0, 0.0, Austin, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
