chance_of_playing_next_round, chance_of_playing_this_round, code, cost_change_event, cost_change_event_fall, cost_change_start, cost_change_start_fall, dreamteam_count, element_type, ep_next, ep_this, event_points, first_name, form, id, in_dreamteam, news, news_added, now_cost, photo, points_per_game, second_name, selected_by_percent, special, squad_number, status, team, team_code, total_points, transfers_in, transfers_in_event, transfers_out, transfers_out_event, value_form, value_season, web_name, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index,
None, None, 54694, 0, 0, -1, 1, 2, 4, 5.5, 5.5, 0, Pierre-Emerick, 5.0, 11, False, , None, 109, 54694.jpg, 6.2, Aubameyang, 23.8, False, None, a, 1, 3, 87, 1422128, 13498, 1607933, 16075, 0.5, 8.0, Aubameyang, 1260, 10, 2, 2, 21, 0, 0, 0, 2, 0, 0, 15, 332, 426.2, 211.0, 551.0, 118.7, 
100, 100, 59966, 0, 0, -2, 2, 1, 4, 4.5, 4.5, 0, Alexandre, 4.0, 12, False, , 2019-09-01T18:30:14.246208Z, 93, 59966.jpg, 4.4, Lacazette, 2.5, False, None, a, 1, 3, 40, 180354, 1478, 263159, 5258, 0.4, 4.3, Lacazette, 585, 4, 2, 0, 11, 0, 0, 0, 2, 0, 0, 5, 131, 199.6, 133.4, 384.0, 71.8, 
0, 0, 205533, 0, 0, -2, 2, 0, 4, 0.0, 0.0, 0, Edward, 0.0, 13, False, Joined Leeds United on loan until the end of the season on 8/8. - Expected back 01 Jul, 2019-08-08T15:30:15.638344Z, 43, 205533.jpg, 0.0, Nketiah, 0.7, False, None, n, 1, 3, 0, 44741, 407, 105800, 856, 0.0, 0.0, Nketiah, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 80201, 0, 0, 0, 0, 0, 1, 4.0, 4.0, 0, Bernd, 3.5, 14, False, , None, 50, 80201.jpg, 3.4, Leno, 6.0, False, None, a, 1, 3, 48, 340957, 1620, 336703, 3240, 0.7, 9.6, Leno, 1260, 0, 0, 2, 21, 0, 1, 0, 2, 0, 59, 3, 276, 423.0, 0.0, 0.0, 42.2, 
100, 100, 37605, 0, 0, -3, 3, 0, 3, 3.0, 3.0, 0, Mesut, 2.5, 15, False, , 2019-08-09T17:00:13.419733Z, 72, 37605.jpg, 2.8, Özil, 0.9, False, None, a, 1, 3, 14, 43603, 1198, 100664, 788, 0.3, 1.9, Özil, 428, 0, 1, 0, 8, 0, 0, 0, 0, 0, 0, 1, 83, 64.8, 224.3, 76.0, 36.5, 
0, 0, 57249, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, Henrikh, 0.0, 16, False, Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Jul, 2019-09-02T23:30:14.832021Z, 68, 57249.jpg, 1.3, Mkhitaryan, 0.8, False, None, n, 1, 3, 4, 22680, 5, 113624, 120, 0.0, 0.6, Mkhitaryan, 110, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 5.4, 33.9, 46.0, 8.6, 
100, 100, 84450, 0, 0, -3, 3, 0, 3, 1.0, 1.0, 0, Granit, 0.5, 18, False, , 2019-09-08T21:00:18.761460Z, 52, 84450.jpg, 2.1, Xhaka, 0.7, False, None, a, 1, 3, 21, 31319, 110, 94647, 294, 0.1, 4.0, Xhaka, 829, 0, 1, 2, 15, 0, 0, 0, 4, 0, 0, 0, 118, 160.2, 108.4, 46.0, 31.5, 
100, 100, 198849, 0, 0, -3, 3, 0, 3, 1.5, 1.5, 0, Lucas, 1.0, 19, False, , 2019-09-08T21:00:18.773636Z, 47, 198849.jpg, 1.8, Torreira, 1.2, False, None, a, 1, 3, 20, 59328, 292, 126049, 885, 0.2, 4.3, Torreira, 453, 1, 0, 1, 8, 0, 0, 0, 1, 0, 0, 0, 78, 100.6, 74.2, 142.0, 31.8, 
0, 0, 153256, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, Mohamed, 0.0, 20, False, Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Jul, 2019-08-31T11:30:14.714406Z, 43, 153256.jpg, 0.0, Elneny, 0.9, False, None, n, 1, 3, 0, 112530, 1348, 84450, 1412, 0.0, 0.0, Elneny, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 242166, 0, 0, 1, -1, 0, 3, 1.7, 1.7, 0, Matteo, 1.2, 21, False, , None, 46, 242166.jpg, 2.4, Guendouzi, 8.7, False, None, a, 1, 3, 34, 802476, 2002, 611974, 11103, 0.3, 7.4, Guendouzi, 1218, 0, 2, 2, 20, 0, 0, 0, 4, 0, 0, 2, 207, 267.4, 213.6, 126.0, 60.8, 
100, 100, 41270, 0, 0, -2, 2, 1, 2, 1.3, 1.3, 0, David, 0.8, 106, False, , 2019-11-28T23:00:21.861570Z, 58, 41270.jpg, 2.7, Luiz Moreira Marinho, 5.4, False, None, a, 1, 3, 35, 146970, 719, 419480, 2967, 0.1, 6.0, David Luiz, 1170, 2, 0, 1, 21, 0, 0, 0, 2, 0, 0, 3, 209, 334.2, 55.2, 116.0, 50.6, 
None, None, 98980, 0, 0, -1, 1, 0, 1, 0.5, 0.5, 0, Emiliano, 0.0, 427, False, , None, 44, 98980.jpg, 0.0, Martínez, 0.3, False, None, a, 1, 3, 0, 4229, 30, 11106, 86, 0.0, 0.0, Martínez, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 101184, 0, 0, -1, 1, 0, 2, 1.0, 1.0, 0, Calum, 0.5, 467, False, , None, 44, 101184.jpg, 2.7, Chambers, 1.5, False, None, a, 1, 3, 27, 133234, 490, 98767, 1792, 0.1, 6.1, Chambers, 810, 1, 0, 2, 11, 0, 0, 0, 4, 0, 0, 2, 127, 175.4, 92.2, 193.0, 45.9, 
0, 0, 182539, 0, 0, -2, 2, 1, 3, 0.0, 0.0, 0, Daniel, 0.0, 469, False, Hamstring injury - Expected back 21 Dec, 2019-11-06T17:30:16.584319Z, 53, 182539.jpg, 2.5, Ceballos Fernández, 3.8, False, None, i, 1, 3, 27, 995006, 10, 1081212, 5265, 0.0, 5.1, Ceballos, 659, 0, 2, 1, 10, 0, 0, 0, 0, 0, 0, 3, 130, 150.0, 183.0, 96.0, 42.9, 
100, 100, 195735, 0, 0, -4, 4, 0, 3, 0.7, 0.7, 0, Nicolas, 0.2, 488, False, , 2019-08-09T09:30:12.533555Z, 91, 195735.jpg, 2.7, Pépé, 2.3, False, None, a, 1, 3, 32, 208319, 209, 414450, 1806, 0.0, 3.5, Pépé, 784, 1, 2, 1, 14, 0, 0, 0, 2, 0, 0, 2, 117, 180.8, 282.0, 267.0, 73.2, 
100, 100, 200641, 0, 0, -2, 2, 0, 3, 0.5, 0.5, 0, Reiss, 0.0, 489, False, , 2019-10-07T15:00:21.389844Z, 53, 200641.jpg, 1.2, Nelson, 0.1, False, None, a, 1, 3, 5, 7556, 21, 13783, 44, 0.0, 0.9, Nelson, 150, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 15, 27.2, 50.3, 67.0, 14.5, 
100, 100, 200089, 0, 0, -1, 1, 0, 3, 1.5, 1.5, 0, Joseph, 1.0, 490, False, , 2019-09-07T11:30:17.190466Z, 49, 200089.jpg, 1.5, Willock, 0.2, False, None, a, 1, 3, 16, 23587, 67, 26986, 132, 0.2, 3.3, Willock, 437, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 74, 67.8, 95.0, 99.0, 26.3, 
None, None, 444145, 0, 0, 0, 0, 0, 4, 1.7, 1.7, 0, Gabriel Teodoro, 1.2, 504, False, , None, 45, 444145.jpg, 1.3, Martinelli Silva, 1.5, False, None, a, 1, 3, 8, 159616, 1103, 144457, 2278, 0.3, 1.8, Martinelli, 83, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 17, 8.0, 5.5, 20.0, 3.3, 
100, 100, 192895, 0, 0, -1, 1, 0, 2, 0.5, 0.5, 0, Kieran, 0.0, 515, False, , 2019-08-09T12:00:11.271398Z, 54, 192895.jpg, 1.0, Tierney, 0.8, False, None, a, 1, 3, 3, 71203, 246, 72732, 1176, 0.0, 0.6, Tierney, 250, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 39, 44.2, 55.2, 31.0, 13.1, 
100, 100, 223340, 0, 0, 0, 0, 0, 3, 0.7, 0.7, 0, Bukayo, 0.2, 541, False, , 2019-11-22T10:00:21.980433Z, 45, 223340.jpg, 1.9, Saka, 0.7, False, None, a, 1, 3, 13, 115086, 348, 70808, 1416, 0.0, 2.9, Saka, 354, 0, 1, 1, 4, 0, 0, 0, 1, 0, 0, 0, 44, 68.4, 96.2, 94.0, 26.0, 
None, None, 37339, 0, 0, -3, 3, 0, 2, 0.5, 0.5, 6, Ahmed, 1.5, 22, False, , None, 42, 37339.jpg, 1.9, El Mohamady, 0.9, False, None, a, 2, 7, 13, 43259, 987, 117979, 421, 0.4, 3.1, El Mohamady, 341, 0, 1, 0, 11, 0, 0, 0, 0, 0, 0, 5, 87, 111.0, 123.1, 8.0, 24.2, 
100, 100, 43252, 0, 0, -2, 2, 0, 2, -1.0, -1.0, 0, James, 0.0, 23, False, , 2019-08-08T17:00:13.859858Z, 43, 43252.jpg, 0.0, Chester, 0.1, False, None, a, 2, 7, 0, 828, 34, 6321, 34, 0.0, 0.0, Chester, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 47390, 0, 0, -1, 1, 0, 2, -0.8, -0.8, 0, Neil, 0.2, 24, False, , None, 44, 47390.jpg, 2.1, Taylor, 0.3, False, None, a, 2, 7, 17, 17727, 38, 21046, 212, 0.0, 3.9, Taylor, 613, 0, 0, 2, 12, 0, 0, 0, 1, 0, 0, 0, 98, 99.8, 28.5, 27.0, 15.6, 
100, 100, 123354, 0, 0, -1, 1, 0, 2, -1.0, -1.0, 0, Kortney, 0.0, 25, False, , 2019-08-15T13:00:13.496241Z, 44, 123354.jpg, 0.0, Hause, 0.1, False, None, a, 2, 7, 0, 727, 8, 3642, 21, 0.0, 0.0, Hause, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 54764, 0, 0, -1, 1, 0, 4, -1.0, -1.0, 0, Jonathan, 0.0, 26, False, , 2019-10-03T12:30:10.314025Z, 54, 54764.jpg, 1.0, Kodjia, 0.1, False, None, a, 2, 7, 2, 3067, 35, 25459, 56, 0.0, 0.4, Kodjia, 20, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 7, 2.0, 0.0, 2.0, 0.4, 
100, 100, 98770, 0, 0, -2, 2, 0, 1, -0.5, -0.5, 0, Ørjan, 0.5, 27, False, , 2019-07-30T15:00:08.973693Z, 43, 98770.jpg, 2.0, Nyland, 0.2, False, None, a, 2, 7, 2, 3580, 45, 8426, 69, 0.1, 0.5, Nyland, 82, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 13, 22.8, 0.0, 0.0, 2.3, 
None, None, 85242, 0, 0, -3, 3, 2, 3, 3.2, 3.2, 1, Conor, 4.2, 28, False, , None, 57, 85242.jpg, 3.6, Hourihane, 0.2, False, None, a, 2, 7, 36, 9417, 397, 17917, 267, 0.7, 6.3, Hourihane, 578, 2, 2, 2, 11, 0, 0, 0, 2, 0, 0, 4, 135, 161.6, 164.1, 149.0, 47.4, 
100, 100, 114283, 0, 0, -1, 1, 1, 3, 3.2, 3.2, 2, Jack, 4.2, 29, False, , 2019-10-26T18:30:22.524063Z, 59, 114283.jpg, 4.6, Grealish, 5.1, False, None, a, 2, 7, 60, 349783, 30635, 388670, 3147, 0.7, 10.2, Grealish, 1163, 3, 4, 3, 20, 0, 0, 0, 3, 0, 0, 7, 252, 382.2, 432.4, 290.0, 110.6, 
0, 0, 193488, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0, Anwar, 3.5, 30, False, Knee injury - Expected back 08 Dec, 2019-12-01T18:30:17.584307Z, 55, 193488.jpg, 4.0, El Ghazi, 1.3, False, None, i, 2, 7, 52, 191558, 276, 138330, 7936, 0.6, 9.5, El Ghazi, 852, 3, 4, 3, 14, 0, 0, 0, 1, 0, 0, 0, 173, 269.6, 221.6, 339.0, 82.9, 
None, None, 122806, -1, 1, 3, -3, 0, 3, 1.2, 1.2, 2, John, 2.2, 31, False, , None, 58, 122806.jpg, 3.8, McGinn, 10.3, False, None, a, 2, 7, 57, 1246912, 1994, 756194, 22687, 0.4, 9.7, McGinn, 1350, 3, 2, 3, 24, 0, 0, 0, 1, 0, 0, 4, 224, 358.0, 314.0, 366.0, 103.7, 
0, 0, 174597, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Andre, 0.0, 32, False, Joined Preston North End on loan until the end of the season on 1/8. - Expected back 01 Jul, 2019-08-04T16:30:15.274646Z, 49, 174597.jpg, 0.0, Green, 0.0, False, None, n, 2, 7, 0, 238, 1, 1248, 5, 0.0, 0.0, Green, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 27770, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0, Birkir, 0.0, 33, False, Left Aston Villa by mutual consent on 8/8., 2019-08-08T15:30:15.672945Z, 45, 27770.jpg, 0.0, Bjarnason, 0.0, False, None, u, 2, 7, 0, 512, 1, 7123, 17, 0.0, 0.0, Bjarnason, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 221239, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Keinan, 0.0, 34, False, Hamstring injury - Expected back 14 Dec, 2019-10-30T23:30:12.401435Z, 44, 221239.jpg, 1.0, Davis, 0.2, False, None, i, 2, 7, 6, 13291, 15, 24275, 188, 0.0, 1.4, Davis, 74, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 16, 14.4, 23.3, 46.0, 8.2, 
100, 100, 40564, 0, 0, -1, 1, 0, 3, -0.2, -0.2, 0, Henri, 0.8, 35, False, , 2019-11-08T18:00:15.526636Z, 44, 40564.jpg, 1.0, Lansbury, 0.5, False, None, a, 2, 7, 5, 67200, 111, 51676, 436, 0.2, 1.1, Lansbury, 40, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 14, 6.4, 22.0, 5.0, 3.5, 
100, 100, 89274, 0, 0, -2, 2, 0, 3, -0.8, -0.8, 1, José Ignacio, 0.2, 36, False, , 2019-10-17T13:00:14.384046Z, 58, 89274.jpg, 2.2, Peleteiro Romallo, 0.1, False, None, a, 2, 7, 13, 10828, 45, 23808, 45, 0.0, 2.2, Jota, 259, 0, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 35, 42.0, 54.9, 39.0, 13.5, 
100, 100, 21205, 0, 0, 0, 0, 0, 1, 1.5, 1.5, 3, Tom, 2.5, 94, False, , 2019-11-10T16:00:17.137818Z, 45, 21205.jpg, 2.9, Heaton, 5.3, False, None, a, 2, 7, 41, 234590, 1671, 282983, 2163, 0.6, 9.1, Heaton, 1260, 0, 0, 3, 22, 1, 0, 0, 0, 0, 49, 0, 245, 366.0, 0.3, 0.0, 36.5, 
100, 100, 169359, 0, 0, -1, 1, 1, 2, 2.8, 2.8, 0, Matt, 3.8, 309, False, , 2019-11-11T12:00:14.805770Z, 44, 169359.jpg, 4.6, Targett, 1.0, False, None, a, 2, 7, 41, 58414, 4844, 73705, 927, 0.9, 9.3, Targett, 736, 1, 2, 2, 12, 0, 0, 0, 1, 0, 0, 9, 201, 240.4, 171.1, 26.0, 43.8, 
100, 100, 213345, -1, 1, -2, 2, 1, 4, 0.8, 0.8, 2, Wesley, 1.8, 428, False, , 2019-10-19T19:00:18.658995Z, 58, 213345.jpg, 3.5, Moraes, 2.0, False, None, a, 2, 7, 53, 374126, 1251, 325395, 6028, 0.3, 9.0, Wesley, 1284, 4, 1, 4, 20, 0, 0, 1, 1, 0, 0, 7, 141, 233.0, 108.2, 473.0, 80.1, 
0, 0, 79852, 0, 0, -1, 1, 0, 1, 0.0, 0.0, 0, Jed, 0.2, 429, False, Achilles injury - Unknown return date, 2019-11-10T16:00:17.790777Z, 44, 79852.jpg, 1.0, Steer, 0.1, False, None, i, 2, 7, 1, 982, 3, 5269, 56, 0.0, 0.2, Steer, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0.0, 0.0, 
None, None, 149484, 0, 0, 0, 0, 0, 2, 2.5, 2.5, 1, Tyrone, 3.5, 445, False, , None, 45, 149484.jpg, 2.9, Mings, 5.0, False, None, a, 2, 7, 43, 449015, 5513, 257377, 2500, 0.8, 9.6, Mings, 1350, 1, 1, 3, 24, 0, 0, 0, 2, 0, 0, 3, 274, 408.6, 60.4, 52.0, 52.2, 
100, 100, 199798, 0, 0, -2, 2, 0, 2, 1.2, 1.2, 1, Ezri, 2.2, 452, False, , 2019-08-05T15:00:10.970602Z, 43, 199798.jpg, 2.0, Konsa Ngoyo, 0.1, False, None, a, 2, 7, 10, 1476, 97, 3400, 37, 0.5, 2.3, Konsa, 375, 0, 0, 1, 7, 0, 0, 0, 0, 0, 0, 0, 64, 99.2, 12.1, 17.0, 12.9, 
100, 100, 108156, 0, 0, 0, 0, 1, 2, -1.0, -1.0, 0, Bjorn, 0.0, 455, False, , 2019-11-26T01:30:25.806514Z, 45, 108156.jpg, 2.8, Engels, 0.7, False, None, a, 2, 7, 31, 91111, 44, 64328, 957, 0.0, 6.9, Engels, 974, 0, 0, 3, 17, 0, 0, 0, 1, 0, 0, 4, 172, 205.6, 5.2, 19.0, 23.2, 
100, 0, 203368, 0, 0, -1, 1, 1, 2, 1.0, 0.0, 0, Frédéric, 2.0, 458, False, , 2019-12-01T19:30:19.368861Z, 44, 203368.jpg, 3.2, Guilbert, 0.8, False, None, a, 2, 7, 38, 76806, 272, 58816, 1327, 0.5, 8.6, Guilbert, 1052, 0, 2, 4, 15, 0, 0, 0, 5, 0, 0, 2, 191, 243.2, 128.2, 33.0, 40.4, 
100, 100, 148508, 0, 0, -3, 3, 0, 3, 3.5, 3.5, 8, Mahmoud Ahmed, 4.5, 465, False, , 2019-08-31T16:30:09.941826Z, 52, 148508.jpg, 2.8, Ibrahim Hassan, 1.5, False, None, a, 2, 7, 37, 108983, 5156, 211597, 1078, 0.9, 7.1, Trézéguet, 839, 3, 1, 1, 17, 0, 0, 0, 2, 1, 0, 2, 108, 230.4, 122.4, 410.0, 76.2, 
None, None, 230046, 0, 0, 0, 0, 0, 3, 1.0, 1.0, 1, Douglas Luiz, 2.0, 470, False, , None, 45, 230046.jpg, 2.8, Soares de Paulo, 3.9, False, None, a, 2, 7, 36, 531768, 2609, 342605, 5506, 0.4, 8.0, Douglas Luiz, 757, 2, 0, 4, 12, 0, 0, 0, 1, 0, 0, 2, 151, 173.6, 63.2, 163.0, 40.1, 
None, None, 88175, 0, 0, -1, 1, 0, 1, -1.0, -1.0, 0, Lovre, 0.0, 474, False, , None, 44, 88175.jpg, 0.0, Kalinic, 0.1, False, None, a, 2, 7, 0, 1146, 19, 3676, 27, 0.0, 0.0, Kalinic, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 184704, 0, 0, -1, 1, 0, 3, -0.2, -0.2, 2, Marvelous, 0.8, 491, False, , None, 44, 184704.jpg, 2.0, Nakamba, 1.1, False, None, a, 2, 7, 18, 120882, 326, 69087, 1359, 0.2, 4.1, Nakamba, 772, 0, 0, 1, 15, 0, 0, 0, 1, 0, 0, 0, 137, 175.4, 96.8, 20.0, 29.3, 
25, 100, 56917, 0, 0, 0, 0, 2, 2, 0.4, 2.8, 0, Steve, 2.8, 58, False, Wrist Injury - 25% chance of playing, 2019-12-03T21:30:11.928847Z, 50, 56917.jpg, 3.1, Cook, 0.4, False, None, d, 3, 91, 43, 34504, 54, 24619, 2993, 0.6, 8.6, Steve Cook, 1260, 1, 0, 3, 20, 0, 0, 0, 2, 0, 0, 5, 242, 355.2, 35.1, 105.0, 49.7, 
None, None, 126184, 0, 0, 1, -1, 0, 2, 0.2, 1.2, 2, Nathan, 1.2, 59, False, , None, 51, 126184.jpg, 3.3, Aké, 13.5, False, None, a, 3, 91, 49, 497815, 2488, 749915, 16660, 0.2, 9.6, Aké, 1350, 1, 1, 3, 21, 0, 0, 0, 1, 0, 0, 5, 285, 346.0, 64.3, 169.0, 57.9, 
0, 0, 41320, 0, 0, -2, 2, 0, 2, 0.0, 0.0, 0, Charlie, 0.0, 60, False, Knee injury - Unknown return date, 2019-08-25T15:30:14.994228Z, 43, 41320.jpg, 1.5, Daniels, 0.1, False, None, i, 3, 91, 3, 3125, 4, 16046, 39, 0.0, 0.7, Daniels, 126, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 18, 22.4, 29.6, 0.0, 5.2, 
100, 100, 223911, 0, 0, -2, 2, 1, 2, -0.5, 0.5, 2, Chris, 0.5, 61, False, , 2019-10-04T11:30:13.479244Z, 43, 223911.jpg, 3.0, Mepham, 0.8, False, None, a, 3, 91, 15, 84754, 54, 99794, 295, 0.1, 3.5, Mepham, 361, 1, 0, 0, 8, 0, 0, 0, 0, 0, 0, 2, 65, 117.2, 3.9, 93.0, 21.4, 
100, 100, 15149, 0, 0, -1, 1, 0, 2, -1.2, -0.2, 1, Simon, -0.2, 62, False, , 2019-11-23T17:00:22.119134Z, 44, 15149.jpg, 0.2, Francis, 0.0, False, None, a, 3, 91, 1, 1073, 30, 1107, 27, 0.0, 0.2, Francis, 98, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 14, 26.0, 22.9, 36.0, 8.5, 
75, 75, 54469, 0, 0, -2, 2, 1, 2, 0.0, 0.8, 2, Adam, 1.0, 63, False, Ankle injury - 75% chance of playing, 2019-11-30T15:00:18.860871Z, 43, 54469.jpg, 3.2, Smith, 0.9, False, None, d, 3, 91, 32, 58707, 124, 98049, 1783, 0.2, 7.4, Adam Smith, 837, 0, 1, 3, 12, 0, 0, 0, 2, 0, 0, 3, 163, 128.4, 74.5, 73.0, 27.6, 
25, 25, 235530, 0, 0, -1, 1, 0, 2, -0.2, 0.0, 0, Lloyd, 0.0, 64, False, Thigh injury - 25% chance of playing, 2019-11-11T23:30:19.870065Z, 44, 235530.jpg, 0.0, Kelly, 0.1, False, None, d, 3, 91, 0, 3501, 43, 6859, 94, 0.0, 0.0, Kelly, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
