chance_of_playing_next_round, chance_of_playing_this_round, code, cost_change_event, cost_change_event_fall, cost_change_start, cost_change_start_fall, dreamteam_count, element_type, ep_next, ep_this, event_points, first_name, form, id, in_dreamteam, news, news_added, now_cost, photo, points_per_game, second_name, selected_by_percent, special, squad_number, status, team, team_code, total_points, transfers_in, transfers_in_event, transfers_out, transfers_out_event, value_form, value_season, web_name, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index,
0, 0, 41320, 0, 0, -2, 2, 0, 2, 0.0, 0.0, 0, Charlie, 0.0, 60, False, Knee injury - Unknown return date, 2019-08-25T15:30:14.994228Z, 43, 41320.jpg, 1.5, Daniels, 0.1, False, None, i, 3, 91, 3, 3205, 3, 16826, 40, 0.0, 0.7, Daniels, 126, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 18, 22.4, 29.6, 0.0, 5.2, 
0, 0, 223911, 0, 0, -2, 2, 1, 2, 0.0, 0.0, 0, Chris, 1.7, 61, False, Knee injury - Expected back 11 Apr, 2020-01-10T17:00:16.673521Z, 43, 223911.jpg, 2.4, Mepham, 0.8, False, None, i, 3, 91, 26, 94565, 1, 111184, 2518, 0.4, 6.0, Mepham, 901, 1, 0, 1, 19, 0, 0, 0, 1, 0, 0, 2, 161, 268.6, 16.5, 136.0, 42.2, 
100, 100, 15149, 0, 0, -1, 1, 0, 2, 2.0, 1.5, 1, Simon, 1.5, 62, False, , 2019-12-26T17:00:15.517956Z, 44, 15149.jpg, 1.1, Francis, 0.0, False, None, a, 3, 91, 11, 3941, 120, 3095, 70, 0.3, 2.5, Francis, 548, 0, 0, 1, 14, 0, 0, 0, 1, 1, 0, 1, 98, 133.6, 38.6, 56.0, 23.0, 
100, 25, 54469, 0, 0, -2, 2, 1, 2, 0.5, 0.0, 0, Adam, 0.0, 63, False, , 2019-11-30T15:00:18.860871Z, 43, 54469.jpg, 2.9, Smith, 0.4, False, None, a, 3, 91, 32, 59173, 193, 131021, 460, 0.0, 7.4, Adam Smith, 927, 0, 1, 3, 15, 0, 0, 0, 3, 0, 0, 3, 173, 138.0, 87.3, 76.0, 30.1, 
50, 25, 235530, 0, 0, -1, 1, 0, 2, 0.2, 0.0, 0, Lloyd, 0.0, 64, False, Thigh injury - 50% chance of playing, 2019-11-11T23:30:19.870065Z, 44, 235530.jpg, 0.0, Kelly, 0.0, False, None, d, 3, 91, 0, 4579, 16, 8620, 46, 0.0, 0.0, Kelly, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 171129, 0, 0, 4, -4, 1, 2, 1.7, 1.2, 0, Diego, 1.2, 65, False, , 2019-12-21T17:00:13.810253Z, 44, 171129.jpg, 3.0, Rico, 13.5, False, None, a, 3, 91, 51, 1263570, 3765, 702057, 33707, 0.3, 11.6, Rico, 1433, 0, 2, 5, 22, 0, 0, 0, 6, 0, 0, 5, 275, 356.4, 359.9, 67.0, 78.6, 
None, None, 222434, 1, -1, 0, 0, 0, 2, 1.0, 0.5, 0, Jack, 0.5, 66, False, , None, 40, 222434.jpg, 1.0, Simpson, 7.9, False, None, a, 3, 91, 3, 382946, 5882, 377474, 7381, 0.1, 0.8, Simpson, 167, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 25, 28.2, 12.6, 18.0, 5.8, 
100, 100, 75115, 0, 0, -6, 6, 1, 4, 1.7, 1.2, 2, Callum, 1.2, 67, False, , 2019-12-07T17:00:19.209039Z, 74, 75115.jpg, 3.3, Wilson, 4.7, False, None, a, 3, 91, 69, 776501, 2663, 1630915, 5387, 0.2, 9.3, Callum Wilson, 1716, 5, 3, 3, 34, 0, 0, 0, 4, 0, 0, 4, 210, 243.2, 267.7, 422.0, 92.7, 
0, 0, 78007, 0, 0, -4, 4, 1, 4, 0.0, 0.0, 0, Joshua, 1.3, 68, False, Hamstring injury - Expected back 09 Feb, 2019-12-28T15:00:26.365175Z, 61, 78007.jpg, 3.6, King, 3.5, False, None, i, 3, 91, 58, 620435, 48, 1650078, 3851, 0.2, 9.5, King, 1307, 3, 3, 3, 18, 0, 0, 0, 0, 0, 0, 6, 176, 264.4, 248.2, 355.0, 86.8, 
100, 100, 154566, 0, 0, -3, 3, 0, 4, 1.8, 1.3, 2, Dominic, 1.3, 69, False, , 2019-11-24T12:00:21.142150Z, 52, 154566.jpg, 1.5, Solanke, 0.3, False, None, a, 3, 91, 29, 27414, 276, 46547, 294, 0.2, 5.6, Solanke, 1040, 0, 0, 1, 23, 0, 0, 0, 1, 0, 0, 0, 43, 76.0, 137.3, 353.0, 56.6, 
100, 100, 217331, 0, 0, -2, 2, 0, 4, 0.7, 0.2, 1, Sam, 0.2, 71, False, , 2019-08-07T20:00:14.104634Z, 43, 217331.jpg, 1.0, Surridge, 0.5, False, None, a, 3, 91, 1, 48032, 1161, 77120, 680, 0.0, 0.2, Surridge, 15, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0.2, 0.3, 2.0, 0.3, 
100, 100, 40349, 0, 0, -3, 3, 0, 1, 0.5, 0.0, 0, Asmir, 0.0, 72, False, , 2019-09-02T17:00:12.309749Z, 42, 40349.jpg, 0.0, Begovic, 0.8, False, None, a, 3, 91, 0, 12235, 129, 151436, 200, 0.0, 0.0, Begovic, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 18726, 0, 0, -2, 2, 0, 1, 0.5, 0.0, 0, Artur, 0.0, 73, False, , None, 43, 18726.jpg, 0.0, Boruc, 0.3, False, None, a, 3, 91, 0, 6868, 75, 19209, 152, 0.0, 0.0, Boruc, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 229600, -1, 1, -3, 3, 0, 1, 0.7, 0.2, 1, Mark, 0.2, 74, False, , None, 42, 229600.jpg, 1.0, Travers, 0.2, False, None, a, 3, 91, 1, 2906, 319, 11663, 110, 0.0, 0.2, Travers, 90, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 9, 15.2, 0.0, 0.0, 1.5, 
100, 100, 90105, 0, 0, -6, 6, 0, 3, 2.3, 1.8, 2, Ryan, 1.8, 75, False, , 2019-11-29T10:30:15.625182Z, 69, 90105.jpg, 2.6, Fraser, 2.8, False, None, a, 3, 91, 54, 136322, 766, 1106575, 2048, 0.3, 7.8, Fraser, 1508, 1, 3, 4, 25, 0, 0, 0, 2, 0, 0, 2, 211, 253.6, 426.5, 332.0, 101.0, 
0, 0, 111317, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, David, 0.0, 76, False, Ankle injury - Expected back 22 Feb, 2019-07-31T21:00:14.727782Z, 63, 111317.jpg, 0.0, Brooks, 0.1, False, None, i, 3, 91, 0, 713, 5, 18537, 26, 0.0, 0.0, Brooks, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 100, 56872, 0, 0, -1, 1, 0, 3, 1.0, 0.5, 0, Junior, 0.5, 77, False, Calf injury - Expected back 01 Feb, 2020-01-12T20:00:12.983134Z, 59, 56872.jpg, 1.5, Stanislas, 0.0, False, None, i, 3, 91, 3, 782, 22, 777, 58, 0.1, 0.5, Stanislas, 106, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 16, 16.0, 33.1, 19.0, 6.8, 
100, 100, 103912, 0, 0, -4, 4, 0, 3, 0.5, 0.0, 0, Jordon, 0.0, 78, False, , 2019-12-21T01:00:17.117231Z, 46, 103912.jpg, 1.0, Ibe, 0.2, False, None, a, 3, 91, 2, 6298, 100, 22440, 93, 0.0, 0.4, Ibe, 48, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 10, 6.8, 5.4, 0.0, 1.2, 
100, 100, 155408, 0, 0, 0, 0, 0, 3, 1.7, 1.2, 1, Lewis, 1.2, 79, False, , 2019-06-25T11:30:07.007116Z, 50, 155408.jpg, 1.6, Cook, 0.0, False, None, a, 3, 91, 26, 5422, 124, 4210, 104, 0.2, 5.2, Lewis Cook, 825, 0, 1, 2, 16, 0, 0, 0, 3, 0, 0, 0, 117, 118.8, 103.3, 44.0, 26.5, 
100, 100, 15237, 0, 0, -3, 3, 0, 3, 0.5, 0.0, 0, Andrew, 0.0, 80, False, , 2019-12-20T11:00:16.393267Z, 47, 15237.jpg, 1.0, Surman, 0.0, False, None, a, 3, 91, 3, 1184, 26, 3990, 27, 0.0, 0.6, Surman, 57, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 6.4, 2.2, 0.0, 0.9, 
100, 100, 40387, 0, 0, -1, 1, 0, 3, 4.2, 3.7, 1, Dan, 3.7, 81, False, , 2019-07-30T10:30:13.907385Z, 49, 40387.jpg, 2.8, Gosling, 0.1, False, None, a, 3, 91, 25, 11755, 419, 5034, 551, 0.8, 5.1, Gosling, 520, 2, 0, 1, 9, 0, 0, 0, 1, 0, 0, 1, 88, 157.6, 53.0, 124.0, 33.4, 
100, 100, 152551, 0, 0, -2, 2, 0, 3, 2.8, 2.3, 1, Jefferson, 2.3, 82, False, , 2019-12-28T15:30:23.983203Z, 48, 152551.jpg, 1.8, Lerma, 0.1, False, None, a, 3, 91, 35, 10774, 132, 18707, 143, 0.5, 7.3, Lerma, 1556, 0, 1, 3, 26, 0, 0, 0, 8, 0, 0, 2, 227, 247.4, 123.1, 52.0, 42.3, 
0, 0, 154131, 0, 0, -2, 2, 0, 2, 0.0, 0.0, 0, Jack, 2.8, 446, False, Hamstring injury - Expected back 09 Feb, 2019-12-28T15:00:27.078393Z, 43, 154131.jpg, 2.6, Stacey, 0.1, False, None, i, 3, 91, 23, 7135, 6, 11466, 332, 0.7, 5.3, Stacey, 796, 0, 1, 1, 12, 0, 0, 0, 2, 0, 0, 3, 129, 164.4, 43.9, 45.0, 25.4, 
100, 100, 168991, 0, 0, 0, 0, 0, 3, 2.3, 1.8, 1, Philip, 1.8, 476, False, , 2019-11-23T20:00:18.721417Z, 50, 168991.jpg, 1.9, Billing, 0.1, False, None, a, 3, 91, 38, 16184, 162, 19503, 176, 0.4, 7.6, Billing, 1532, 0, 1, 5, 24, 0, 0, 0, 7, 0, 0, 2, 220, 347.8, 112.7, 174.0, 63.6, 
0, 0, 220307, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, Arnaut, 0.0, 492, False, Foot injury - Unknown return date, 2019-12-15T13:00:23.507388Z, 58, 220307.jpg, 2.0, Danjuma Groeneveld, 0.0, False, None, i, 3, 91, 18, 1015, 3, 4733, 21, 0.0, 3.1, Danjuma, 405, 0, 1, 2, 6, 0, 0, 0, 0, 0, 0, 0, 55, 45.4, 39.8, 120.0, 20.5, 
75, None, 225321, 0, 0, 2, -2, 3, 1, 2.5, 2.8, 0, Aaron, 2.8, 494, False, Hamstring injury - 75% chance of playing, 2020-01-12T14:00:23.328650Z, 47, 225321.jpg, 3.7, Ramsdale, 5.6, False, None, d, 3, 91, 77, 628152, 3007, 260107, 36407, 0.6, 16.4, Ramsdale, 1890, 0, 1, 4, 32, 0, 0, 0, 0, 0, 69, 10, 391, 526.8, 10.0, 0.0, 53.8, 
100, 100, 153682, 0, 0, -1, 1, 2, 3, 1.5, 1.0, 2, Harry, 1.0, 505, False, , 2019-12-15T13:00:23.553245Z, 59, 153682.jpg, 3.6, Wilson, 2.1, False, None, a, 3, 91, 65, 565642, 2205, 520621, 6174, 0.2, 11.0, Harry Wilson, 1077, 6, 0, 2, 22, 0, 0, 0, 1, 0, 0, 5, 205, 289.6, 152.6, 401.0, 84.3, 
None, None, 461017, 0, 0, 0, 0, 0, 3, 0.5, 0.0, 0, Christian, 0.0, 564, False, , None, 45, 461017.jpg, 0.0, Saydee, 0.0, False, None, a, 3, 91, 0, 404, 29, 266, 26, 0.0, 0.0, Saydee, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 444183, 0, 0, 0, 0, 0, 3, 0.5, 0.0, 0, Gavin, 0.0, 565, False, , None, 45, 444183.jpg, 0.0, Kilkenny, 0.0, False, None, a, 3, 91, 0, 282, 20, 199, 14, 0.0, 0.0, Kilkenny, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 207300, 0, 0, 0, 0, 0, 3, 0.5, 0.0, 0, Mihai-Alexandru, 0.0, 574, False, , None, 45, 207300.jpg, 0.0, Dobre, 0.0, False, None, a, 3, 91, 0, 230, 37, 121, 17, 0.0, 0.0, Dobre, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 61933, 0, 0, -2, 2, 0, 2, 2.0, 1.5, 1, Shane, 1.5, 37, False, , 2019-09-25T22:00:12.331496Z, 48, 61933.jpg, 2.4, Duffy, 1.0, False, None, a, 4, 36, 31, 48237, 354, 165124, 653, 0.3, 6.5, Duffy, 891, 1, 0, 2, 13, 0, 0, 0, 1, 0, 0, 0, 158, 203.2, 14.4, 56.0, 27.3, 
100, 100, 86153, 0, 0, -1, 1, 1, 2, 2.7, 2.2, 2, Martín, 2.2, 38, False, , 2019-09-14T16:30:10.724610Z, 44, 86153.jpg, 2.7, Montoya, 0.7, False, None, a, 4, 36, 52, 85704, 2605, 86093, 1160, 0.5, 11.8, Montoya, 1443, 0, 1, 5, 20, 0, 0, 0, 3, 0, 0, 3, 248, 264.8, 235.2, 165.0, 66.7, 
100, 100, 209362, 0, 0, -2, 2, 0, 2, 2.5, 2.0, 2, Bernardo, 2.0, 39, False, , 2019-09-14T16:30:10.738160Z, 43, 209362.jpg, 2.3, Fernandes da Silva Junior, 0.1, False, None, a, 4, 36, 14, 4054, 339, 9140, 132, 0.5, 3.3, Bernardo, 301, 0, 0, 1, 6, 0, 0, 0, 0, 0, 0, 2, 70, 65.4, 38.2, 27.0, 13.1, 
100, 100, 52484, 0, 0, -1, 1, 0, 2, 0.5, 0.0, 0, Leon, 0.0, 40, False, , 2019-09-12T13:00:14.154646Z, 44, 52484.jpg, 0.0, Balogun, 0.1, False, None, a, 4, 36, 0, 1172, 17, 4613, 32, 0.0, 0.0, Balogun, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 42748, 0, 0, -2, 2, 0, 2, 0.5, 0.0, 0, Gaëtan, 0.0, 41, False, , None, 43, 42748.jpg, 0.8, Bong, 0.1, False, None, a, 4, 36, 3, 2208, 31, 7282, 55, 0.0, 0.7, Bong, 57, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 15, 16.0, 27.9, 6.0, 5.0, 
100, 100, 83299, 0, 0, 3, -3, 3, 2, 3.5, 3.0, 2, Lewis, 3.0, 42, False, , 2019-12-26T12:30:21.551588Z, 48, 83299.jpg, 3.8, Dunk, 14.2, False, None, a, 4, 36, 76, 1198150, 27313, 753047, 14060, 0.6, 15.8, Dunk, 1800, 2, 3, 5, 26, 0, 0, 0, 7, 0, 0, 11, 398, 481.8, 99.3, 214.0, 79.4, 
0, 0, 178173, 0, 0, -1, 1, 0, 2, 0.0, 0.0, 0, Matthew, 0.0, 43, False, Joined Derby County on loan until the end of the season on 2/8. - Expected back 01 Jul, 2019-08-02T11:00:13.040927Z, 44, 178173.jpg, 0.0, Clarke, 0.0, False, None, n, 4, 36, 0, 381, 0, 1232, 5, 0.0, 0.0, Clarke, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 75, 20529, -1, 1, -6, 6, 0, 4, 1.0, 0.4, 1, Glenn, 0.5, 44, False, , 2020-01-05T01:00:11.784092Z, 54, 20529.jpg, 1.2, Murray, 0.7, False, None, a, 4, 36, 17, 44277, 245, 217393, 464, 0.1, 3.1, Murray, 414, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 17, 15.0, 35.1, 91.0, 13.8, 
0, 0, 106757, 0, 0, -3, 3, 0, 4, 0.0, 0.0, 0, Jürgen, 0.0, 45, False, Joined TSG Hoffenheim on loan until the end of the season on 29/8. - Expected back 01 Jul, 2019-08-29T13:00:09.129312Z, 52, 106757.jpg, 1.5, Locadia, 0.1, False, None, n, 4, 36, 3, 6596, 7, 23474, 35, 0.0, 0.6, Locadia, 85, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 5, 3.2, 1.3, 30.0, 3.3, 
0, 0, 93284, 0, 0, -2, 2, 0, 4, 0.0, 0.0, 0, Florin, 0.0, 46, False, Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul, 2019-08-24T16:30:09.164349Z, 48, 93284.jpg, 1.7, Andone, 0.4, False, None, n, 4, 36, 5, 159602, 11, 195391, 164, 0.0, 1.0, Andone, 71, 1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 20, 45.0, 11.3, 21.0, 7.6, 
None, None, 131897, 0, 0, 3, -3, 0, 1, 3.7, 3.2, 3, Mathew, 3.2, 47, False, , None, 48, 131897.jpg, 3.8, Ryan, 17.9, False, None, a, 4, 36, 84, 1034177, 34344, 637569, 9754, 0.7, 17.5, Ryan, 1980, 0, 0, 5, 30, 0, 0, 0, 0, 0, 80, 11, 466, 672.6, 0.0, 0.0, 67.3, 
None, None, 50093, 0, 0, 0, 0, 0, 1, 0.5, 0.0, 0, David, 0.0, 48, False, , None, 40, 50093.jpg, 0.0, Button, 19.8, False, None, a, 4, 36, 0, 431962, 4075, 683988, 9927, 0.0, 0.0, Button, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 60307, 0, 0, -1, 1, 0, 3, 2.8, 2.3, 1, Pascal, 2.3, 49, False, , None, 64, 60307.jpg, 3.1, Groß, 0.5, False, None, a, 4, 36, 58, 99313, 592, 120914, 844, 0.4, 9.1, Groß, 1267, 1, 5, 3, 19, 0, 0, 0, 2, 0, 0, 5, 252, 280.0, 697.5, 274.0, 125.2, 
100, 100, 165210, 0, 0, -2, 2, 0, 3, 3.5, 3.0, 2, Alireza, 3.0, 50, False, , 2019-09-19T14:00:12.919069Z, 58, 165210.jpg, 4.8, Jahanbakhsh, 0.1, False, None, a, 4, 36, 19, 8076, 753, 6536, 599, 0.5, 3.3, Jahanbakhsh, 188, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 59, 76.8, 41.6, 72.0, 19.1, 
0, 0, 167473, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, José Heriberto, 0.0, 51, False, Knee injury - Unknown return date, 2019-06-25T11:30:06.929510Z, 54, 167473.jpg, 0.0, Izquierdo Mena, 0.0, False, None, i, 4, 36, 0, 145, 2, 239, 0, 0.0, 0.0, Izquierdo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 83543, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Anthony, 0.0, 52, False, Joined Fulham on loan until the end of the season on 21/7. - Expected back 01 Jul, 2019-07-21T20:00:14.555249Z, 54, 83543.jpg, 0.0, Knockaert, 0.0, False, None, n, 4, 36, 0, 234, 2, 883, 2, 0.0, 0.0, Knockaert, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 227127, 0, 0, 0, 0, 0, 3, 1.7, 1.2, 0, Yves, 1.2, 53, False, , 2019-06-25T11:30:06.944296Z, 50, 227127.jpg, 1.3, Bissouma, 0.0, False, None, a, 4, 36, 13, 1007, 29, 1007, 37, 0.2, 2.6, Bissouma, 402, 0, 0, 1, 5, 0, 0, 0, 1, 0, 0, 0, 65, 65.4, 61.3, 64.0, 18.9, 
100, 100, 66242, 0, 0, -1, 1, 0, 3, 2.2, 1.7, 2, Davy, 1.7, 54, False, , 2019-09-29T10:30:09.519275Z, 49, 66242.jpg, 2.4, Pröpper, 0.3, False, None, a, 4, 36, 45, 84892, 208, 88381, 313, 0.3, 9.2, Pröpper, 1710, 1, 1, 4, 26, 1, 0, 0, 3, 0, 0, 0, 258, 305.2, 242.8, 208.0, 75.5, 
100, 100, 109345, 0, 0, -4, 4, 0, 3, 0.5, 0.0, 0, Solomon, 0.0, 55, False, , 2019-11-28T14:00:24.105131Z, 46, 109345.jpg, 2.6, March, 0.2, False, None, a, 4, 36, 21, 33111, 97, 56381, 105, 0.0, 4.6, March, 598, 0, 1, 2, 10, 0, 0, 0, 1, 0, 0, 3, 88, 114.4, 141.6, 120.0, 37.7, 
0, 0, 38490, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, Beram, 0.0, 56, False, Joined Charlton Athletic on loan until the end of the season on 8/8. - Expected back 01 Jul, 2019-08-08T22:00:09.076501Z, 43, 38490.jpg, 0.0, Kayal, 0.2, False, None, n, 4, 36, 0, 33549, 72, 27032, 488, 0.0, 0.0, Kayal, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 40845, 0, 0, -1, 1, 0, 3, 1.7, 1.2, 2, Dale, 1.2, 57, False, , 2019-12-08T19:00:17.937527Z, 44, 40845.jpg, 2.1, Stephens, 2.1, False, None, a, 4, 36, 42, 178487, 1030, 241082, 2366, 0.3, 9.5, Stephens, 1669, 0, 1, 4, 26, 0, 0, 0, 5, 0, 0, 1, 278, 296.4, 198.0, 77.0, 57.1, 
100, 100, 116216, 0, 0, -2, 2, 1, 3, 3.0, 2.5, 2, Leandro, 2.5, 421, False, , 2019-11-16T11:00:16.932007Z, 58, 116216.jpg, 3.4, Trossard, 0.3, False, None, a, 4, 36, 54, 79889, 1199, 106685, 815, 0.4, 9.3, Trossard, 962, 2, 5, 1, 17, 0, 0, 0, 0, 0, 0, 3, 211, 237.2, 376.6, 284.0, 89.5, 
0, 0, 78916, 0, 0, 0, 0, 0, 2, 0.0, 0.0, 0, Dan, 1.8, 475, False, Shoulder injury - Expected back 22 Feb, 2020-01-01T14:30:13.406599Z, 45, 78916.jpg, 2.2, Burn, 0.2, False, None, i, 4, 36, 47, 33646, 10, 29392, 1037, 0.4, 10.4, Burn, 1821, 0, 0, 5, 29, 0, 0, 0, 3, 0, 0, 0, 313, 392.4, 234.8, 98.0, 72.5, 
100, 100, 110735, 0, 0, -1, 1, 1, 2, 3.5, 3.0, 2, Adam, 3.0, 493, False, , 2019-11-02T18:00:16.279714Z, 44, 110735.jpg, 3.0, Webster, 0.7, False, None, a, 4, 36, 51, 76649, 3534, 36968, 1593, 0.7, 11.6, Webster, 1475, 3, 0, 2, 24, 1, 0, 0, 2, 0, 0, 5, 294, 405.0, 102.3, 183.0, 69.3, 
None, None, 115382, 0, 0, -2, 2, 1, 4, 3.3, 2.8, 2, Neal, 2.8, 502, False, , None, 58, 115382.jpg, 3.7, Maupay, 2.2, False, None, a, 4, 36, 81, 388761, 11830, 269245, 9421, 0.5, 14.0, Maupay, 1626, 7, 1, 5, 22, 0, 0, 0, 2, 0, 0, 12, 229, 316.6, 196.8, 874.0, 138.5, 
75, 75, 74471, 0, 0, -2, 2, 1, 3, 2.8, 2.4, 0, Aaron, 3.2, 516, False, Knock - 75% chance of playing, 2020-01-09T14:00:18.516961Z, 48, 74471.jpg, 2.7, Mooy, 0.6, False, None, d, 4, 36, 41, 62169, 677, 40435, 4174, 0.7, 8.5, Mooy, 1052, 1, 1, 3, 16, 0, 0, 0, 0, 1, 0, 6, 184, 232.4, 301.1, 149.0, 68.1, 
100, 100, 233425, 0, 0, -1, 1, 1, 4, 1.2, 0.7, 0, Aaron, 0.7, 534, False, , 2019-12-08T18:30:20.976333Z, 44, 233425.jpg, 2.6, Connolly, 1.4, False, None, a, 4, 36, 37, 373889, 1435, 294693, 4704, 0.2, 8.4, Connolly, 715, 2, 2, 2, 12, 0, 0, 0, 0, 0, 0, 3, 82, 91.0, 52.5, 319.0, 45.4, 
None, None, 213056, 0, 0, 0, 0, 0, 2, 0.5, 0.0, 0, Tudor, 0.0, 536, False, , None, 40, 213056.jpg, 0.0, Baluta, 0.2, False, None, a, 4, 36, 0, 25047, 335, 15706, 329, 0.0, 0.0, Baluta, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 235382, 0, 0, 0, 0, 0, 3, 1.7, 1.2, 1, Steven, 1.2, 537, False, , 2019-10-06T11:00:17.795404Z, 45, 235382.jpg, 1.8, Alzate, 0.1, False, None, a, 4, 36, 27, 14994, 450, 8203, 316, 0.3, 6.0, Alzate, 964, 0, 0, 3, 14, 0, 0, 0, 1, 0, 0, 0, 152, 163.8, 182.9, 189.0, 53.6, 
None, None, 74375, 0, 0, 0, 0, 0, 2, 0.7, 0.2, 0, Ezequiel, 0.2, 546, False, , None, 40, 74375.jpg, 1.0, Schelotto, 0.5, False, None, a, 4, 36, 4, 57286, 613, 28088, 1091, 0.0, 1.0, Schelotto, 123, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 17, 10.2, 2.7, 8.0, 1.9, 
None, None, 51927, 0, 0, 0, 0, 0, 2, 2.2, 2.2, 1, Ben, 2.7, 83, False, , None, 50, 51927.jpg, 2.5, Mee, 0.8, False, None, a, 5, 90, 54, 60359, 285, 67306, 1283, 0.5, 10.8, Mee, 1980, 0, 0, 7, 37, 0, 0, 0, 3, 0, 0, 0, 345, 440.6, 61.9, 224.0, 72.8, 
100, 100, 17761, 0, 0, 1, -1, 2, 2, 2.2, 2.2, 1, James, 2.7, 84, False, , 2019-08-03T18:30:13.047591Z, 51, 17761.jpg, 3.3, Tarkowski, 3.8, False, None, a, 5, 90, 73, 406347, 1136, 268284, 13197, 0.5, 14.3, Tarkowski, 1980, 1, 2, 7, 37, 0, 0, 0, 5, 0, 0, 9, 378, 490.8, 77.2, 270.0, 83.8, 
None, None, 68983, 0, 0, -3, 3, 0, 2, -0.3, -0.3, 1, Matthew, 0.2, 85, False, , None, 42, 68983.jpg, 2.2, Lowton, 0.4, False, None, a, 5, 90, 29, 100825, 632, 99034, 517, 0.0, 6.9, Lowton, 1170, 0, 1, 3, 26, 0, 0, 0, 2, 0, 0, 0, 191, 239.8, 172.7, 15.0, 42.9, 
100, 50, 17997, 0, 0, -2, 2, 0, 2, 2.0, 1.0, 0, Phil, 2.5, 86, False, , 2020-01-09T14:30:12.956704Z, 43, 17997.jpg, 3.0, Bardsley, 0.2, False, None, a, 5, 90, 27, 16607, 123, 15847, 638, 0.6, 6.3, Bardsley, 810, 0, 0, 4, 11, 0, 0, 0, 2, 0, 0, 0, 140, 138.2, 60.1, 47.0, 24.5, 
100, 100, 103914, 0, 0, -3, 3, 0, 2, 1.3, 1.3, 1, Charlie, 1.8, 87, False, , 2019-11-30T18:30:12.146951Z, 42, 103914.jpg, 2.6, Taylor, 0.8, False, None, a, 5, 90, 26, 70965, 890, 110724, 1501, 0.4, 6.2, Taylor, 745, 0, 0, 3, 8, 0, 0, 0, 1, 0, 0, 1, 125, 128.6, 112.2, 7.0, 24.9, 
