season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2015/16, 15149, 45, 41, 89, 3386, 0, 4, 6, 67, 0, 0, 0, 5, 1, 0, 9, 752, 0.0, 0.0, 0.0, 0.0, 
2016/17, 15149, 45, 45, 89, 2938, 0, 1, 10, 54, 0, 0, 0, 4, 1, 0, 7, 639, 748.2, 291.2, 130.0, 117.3, 
2017/18, 15149, 45, 43, 56, 2708, 0, 1, 4, 47, 0, 0, 0, 8, 1, 0, 3, 491, 726.8, 418.4, 163.0, 131.0, 
2018/19, 15149, 45, 43, 40, 1227, 0, 2, 4, 24, 0, 0, 0, 1, 0, 0, 0, 244, 332.4, 173.3, 39.0, 54.4, 
