season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2013/14, 106611, 40, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
2014/15, 106611, 45, 42, 40, 1645, 0, 1, 2, 27, 0, 0, 0, 1, 0, 0, 0, 286, 0.0, 0.0, 0.0, 0.0, 
2016/17, 106611, 50, 50, 113, 3150, 2, 1, 10, 49, 0, 0, 0, 4, 0, 0, 10, 619, 930.8, 96.7, 557.0, 158.6, 
2017/18, 106611, 55, 53, 81, 2559, 0, 1, 7, 46, 0, 0, 0, 3, 0, 0, 11, 513, 703.4, 58.4, 124.0, 88.7, 
2018/19, 106611, 50, 48, 129, 2970, 1, 2, 13, 39, 0, 0, 0, 2, 0, 0, 15, 642, 740.2, 101.2, 326.0, 117.2, 
