season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2014/15, 154043, 45, 44, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0.0, 0.0, 
2016/17, 154043, 45, 45, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2.2, 0.0, 0.0, 0.2, 
2017/18, 154043, 45, 45, 25, 908, 0, 0, 3, 16, 0, 0, 0, 1, 0, 0, 0, 160, 168.4, 141.3, 67.0, 37.8, 
2018/19, 154043, 45, 44, 34, 983, 1, 1, 2, 20, 0, 0, 0, 1, 1, 0, 3, 152, 224.2, 98.9, 126.0, 44.8, 
