season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2014/15, 55459, 55, 56, 129, 3420, 2, 4, 9, 47, 0, 0, 0, 5, 0, 0, 13, 593, 0.0, 0.0, 0.0, 0.0, 
2015/16, 55459, 55, 58, 133, 3314, 2, 4, 11, 50, 0, 0, 0, 1, 0, 0, 12, 655, 0.0, 0.0, 0.0, 0.0, 
2016/17, 55459, 55, 51, 60, 2115, 0, 2, 5, 35, 0, 0, 0, 2, 1, 0, 1, 334, 307.6, 284.7, 121.0, 71.2, 
2017/18, 55459, 50, 49, 118, 3069, 1, 7, 10, 60, 0, 0, 0, 7, 0, 0, 10, 613, 690.2, 562.7, 193.0, 145.0, 
2018/19, 55459, 55, 50, 34, 1588, 0, 1, 1, 26, 0, 0, 0, 1, 0, 0, 0, 257, 318.2, 290.9, 113.0, 72.3, 
