season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2016/17, 83312, 45, 49, 121, 3420, 1, 1, 11, 53, 0, 0, 0, 4, 0, 0, 14, 682, 818.4, 55.7, 248.0, 112.2, 
2018/19, 83312, 50, 48, 6, 62, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 17, 42.4, 0.4, 33.0, 7.6, 
