season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2013/14, 58771, 45, 42, 86, 2424, 3, 3, 8, 41, 0, 0, 0, 6, 0, 0, 2, 109, 0.0, 0.0, 0.0, 0.0, 
2014/15, 58771, 50, 47, 114, 3128, 4, 7, 7, 61, 0, 0, 0, 12, 0, 0, 8, 600, 0.0, 0.0, 0.0, 0.0, 
2015/16, 58771, 55, 52, 57, 2387, 1, 1, 5, 37, 0, 0, 0, 11, 0, 0, 0, 403, 0.0, 0.0, 0.0, 0.0, 
2017/18, 58771, 45, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
