season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2015/16, 68312, 70, 62, 97, 2013, 3, 6, 9, 29, 0, 0, 0, 3, 0, 0, 8, 323, 0.0, 0.0, 0.0, 0.0, 
2016/17, 68312, 65, 60, 80, 1699, 4, 2, 8, 21, 0, 0, 0, 2, 0, 0, 8, 275, 293.6, 672.9, 453.0, 141.6, 
2017/18, 68312, 60, 61, 155, 3039, 8, 9, 6, 58, 0, 0, 1, 5, 0, 0, 19, 554, 718.0, 1151.6, 676.0, 255.2, 
2018/19, 68312, 75, 68, 88, 1052, 6, 5, 7, 6, 0, 0, 0, 2, 0, 0, 4, 302, 363.6, 344.7, 282.0, 99.1, 
