season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2014/15, 89085, 45, 43, 3, 69, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 12, 0.0, 0.0, 0.0, 0.0, 
2016/17, 89085, 45, 45, 12, 167, 0, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 54, 40.6, 51.1, 7.0, 9.9, 
2017/18, 89085, 45, 42, 13, 447, 0, 0, 3, 7, 0, 0, 0, 1, 0, 0, 0, 40, 78.8, 26.5, 95.0, 20.0, 
2018/19, 89085, 45, 44, 10, 265, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 42, 35.6, 20.2, 31.0, 8.8, 
