season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2015/16, 108823, 50, 59, 166, 2471, 10, 12, 10, 21, 0, 0, 0, 7, 0, 0, 17, 556, 0.0, 0.0, 0.0, 0.0, 
2016/17, 108823, 85, 91, 225, 3036, 18, 11, 17, 22, 0, 0, 0, 4, 0, 0, 17, 679, 969.6, 778.7, 1270.0, 301.7, 
2017/18, 108823, 95, 90, 175, 2957, 9, 13, 16, 28, 0, 0, 0, 7, 0, 0, 12, 565, 775.2, 878.5, 934.0, 258.8, 
2018/19, 108823, 90, 88, 94, 1822, 5, 4, 8, 21, 0, 0, 0, 4, 0, 0, 8, 356, 467.2, 436.6, 681.0, 158.5, 
