season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2017/18, 74375, 45, 44, 20, 1313, 0, 0, 0, 30, 0, 0, 0, 3, 0, 0, 0, 183, 210.0, 99.2, 73.0, 38.2, 
2018/19, 74375, 40, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
