season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2013/14, 90517, 50, 46, 51, 891, 3, 1, 2, 13, 0, 0, 0, 2, 0, 0, 8, 50, 0.0, 0.0, 0.0, 0.0, 
2014/15, 90517, 50, 44, 59, 1762, 0, 2, 6, 23, 0, 0, 0, 2, 0, 0, 5, 290, 0.0, 0.0, 0.0, 0.0, 
2015/16, 90517, 55, 54, 111, 2984, 3, 4, 5, 57, 0, 0, 0, 3, 0, 0, 13, 577, 0.0, 0.0, 0.0, 0.0, 
2016/17, 90517, 55, 55, 39, 719, 1, 3, 1, 11, 0, 0, 0, 1, 0, 0, 4, 143, 151.2, 253.0, 116.0, 51.6, 
2017/18, 90517, 55, 53, 56, 1277, 1, 4, 6, 12, 0, 0, 0, 3, 0, 0, 7, 216, 273.8, 477.9, 221.0, 97.3, 
2018/19, 90517, 55, 54, 20, 714, 0, 1, 1, 17, 0, 0, 0, 3, 1, 0, 0, 77, 102.0, 194.1, 85.0, 38.2, 
