season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2013/14, 37339, 50, 49, 100, 3325, 2, 2, 10, 51, 0, 0, 0, 3, 0, 0, 2, 141, 0.0, 0.0, 0.0, 0.0, 
2014/15, 37339, 50, 50, 114, 3420, 2, 5, 10, 51, 0, 0, 0, 4, 0, 0, 7, 589, 0.0, 0.0, 0.0, 0.0, 
2016/17, 37339, 50, 46, 62, 2523, 0, 2, 3, 63, 1, 0, 0, 3, 1, 0, 1, 428, 464.4, 428.6, 108.0, 99.9, 
