season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2017/18, 220598, 45, 45, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0.0, 1.3, 4.0, 0.3, 
2018/19, 220598, 50, 50, 13, 134, 1, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 46, 62.6, 27.4, 127.0, 21.6, 
