season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2015/16, 40868, 45, 40, 25, 945, 1, 0, 1, 16, 0, 0, 0, 2, 0, 0, 2, 168, 0.0, 0.0, 0.0, 0.0, 
2016/17, 40868, 45, 46, 87, 2905, 2, 4, 7, 61, 0, 0, 0, 14, 0, 0, 9, 547, 666.8, 567.6, 211.0, 144.6, 
2017/18, 40868, 50, 48, 72, 2381, 0, 4, 6, 47, 0, 0, 0, 7, 0, 0, 6, 412, 510.0, 632.8, 125.0, 127.0, 
2018/19, 40868, 45, 48, 93, 2392, 3, 7, 5, 41, 0, 0, 0, 12, 1, 0, 10, 437, 642.4, 598.2, 164.0, 140.6, 
