season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2013/14, 81880, 70, 61, 41, 529, 2, 3, 2, 12, 0, 0, 0, 0, 0, 0, 3, 36, 0.0, 0.0, 0.0, 0.0, 
2014/15, 81880, 65, 62, 57, 1491, 1, 2, 7, 18, 0, 0, 0, 4, 0, 0, 3, 277, 0.0, 0.0, 0.0, 0.0, 
2015/16, 81880, 60, 55, 44, 928, 1, 1, 5, 11, 0, 0, 0, 0, 0, 0, 0, 198, 0.0, 0.0, 0.0, 0.0, 
2016/17, 81880, 60, 58, 83, 1564, 2, 7, 4, 22, 0, 0, 0, 1, 0, 0, 3, 393, 435.4, 519.9, 416.0, 137.5, 
2017/18, 81880, 60, 55, 94, 1718, 3, 7, 5, 28, 0, 0, 0, 3, 0, 0, 5, 423, 548.0, 625.1, 494.0, 166.5, 
2018/19, 81880, 65, 64, 2, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10.2, 10.8, 19.0, 4.0, 
