season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2013/14, 98745, 45, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
2014/15, 98745, 45, 48, 77, 1563, 2, 1, 7, 15, 0, 0, 0, 5, 0, 0, 5, 372, 0.0, 0.0, 0.0, 0.0, 
2015/16, 98745, 55, 65, 172, 3240, 1, 6, 18, 33, 0, 0, 0, 3, 0, 0, 18, 871, 0.0, 0.0, 0.0, 0.0, 
2016/17, 98745, 65, 65, 119, 2503, 1, 5, 10, 34, 0, 0, 0, 4, 0, 0, 12, 569, 437.6, 508.3, 395.0, 133.8, 
2017/18, 98745, 60, 59, 132, 3050, 2, 4, 12, 44, 0, 0, 0, 5, 0, 0, 11, 656, 554.0, 561.0, 484.0, 160.1, 
2018/19, 98745, 55, 53, 60, 1532, 0, 5, 4, 21, 1, 0, 0, 3, 0, 0, 5, 304, 261.6, 197.8, 280.0, 73.7, 
