season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2017/18, 109533, 55, 52, 14, 278, 0, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 68, 61.8, 28.7, 48.0, 13.8, 
2018/19, 109533, 55, 52, 22, 660, 0, 0, 2, 11, 0, 0, 0, 0, 0, 0, 1, 130, 104.6, 113.8, 81.0, 30.0, 
