season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2013/14, 124165, 40, 40, 1, 46, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 1, 0.0, 0.0, 0.0, 0.0, 
2015/16, 124165, 45, 42, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0.0, 0.0, 
