season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2017/18, 171771, 45, 41, 22, 427, 1, 0, 2, 5, 0, 0, 0, 1, 0, 0, 0, 88, 110.0, 1.9, 19.0, 13.1, 
2018/19, 171771, 40, 40, 49, 2150, 0, 1, 3, 37, 0, 0, 0, 7, 0, 0, 3, 365, 616.0, 108.8, 91.0, 81.9, 
