element, fixture, opponent_team, total_points, was_home, kickoff_time, team_h_score, team_a_score, round, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index, value, transfers_balance, selected, transfers_in, transfers_out
307, 3, 5, 1, False, 2019-08-10T14:00:00Z, 3, 0, 1, 90, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 13, 20.4, 10.8, 10.0, 4.1, 45, 0, 43489, 0, 0, 
307, 19, 10, 1, True, 2019-08-17T14:00:00Z, 1, 2, 2, 90, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 10, 16.8, 0.7, 0.0, 1.8, 45, -3212, 43690, 648, 3860, 
307, 23, 4, 7, False, 2019-08-24T14:00:00Z, 0, 2, 3, 90, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 28, 24.4, 0.3, 0.0, 2.5, 45, -2756, 42182, 1207, 3963, 
307, 39, 12, 2, True, 2019-08-31T11:30:00Z, 1, 1, 4, 90, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 15, 28.6, 0.0, 0.0, 2.9, 45, 1719, 45700, 4704, 2985, 
307, 47, 15, 6, False, 2019-09-14T14:00:00Z, 0, 1, 5, 90, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 24, 29.2, 0.4, 0.0, 3.0, 45, 4501, 51950, 8437, 3936, 
307, 59, 3, 1, True, 2019-09-20T19:00:00Z, 1, 3, 6, 90, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 13, 13.6, 0.8, 0.0, 1.4, 45, 20225, 76401, 25490, 5265, 
307, 69, 17, 0, False, 2019-09-28T14:00:00Z, 2, 1, 7, 90, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 6, 21.2, 1.1, 0.0, 2.2, 45, -5042, 69953, 2952, 7994, 
307, 78, 6, 0, True, 2019-10-06T13:00:00Z, 1, 4, 8, 90, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 16, 12.8, 0.3, 0.0, 1.3, 45, -4677, 65498, 523, 5200, 
307, 90, 20, 2, False, 2019-10-19T14:00:00Z, 1, 1, 9, 90, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 13, 14.4, 0.3, 0.0, 1.5, 45, -3328, 62649, 580, 3908, 
