season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2013/14, 88894, 45, 52, 112, 2288, 6, 4, 7, 33, 0, 0, 0, 5, 0, 0, 12, 116, 0.0, 0.0, 0.0, 0.0, 
2014/15, 88894, 70, 66, 75, 1961, 2, 3, 7, 22, 0, 0, 1, 1, 0, 0, 3, 356, 0.0, 0.0, 0.0, 0.0, 
2015/16, 88894, 65, 71, 158, 3076, 8, 9, 9, 51, 0, 0, 0, 4, 0, 0, 14, 652, 0.0, 0.0, 0.0, 0.0, 
2016/17, 88894, 75, 70, 144, 2900, 5, 11, 12, 36, 0, 0, 0, 5, 0, 0, 11, 534, 692.4, 1237.6, 973.0, 290.3, 
2017/18, 88894, 75, 73, 3, 129, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 11, 21.0, 34.7, 45.0, 10.1, 
2018/19, 88894, 60, 50, 79, 1231, 3, 5, 7, 13, 0, 0, 0, 1, 0, 0, 5, 300, 324.0, 349.0, 429.0, 110.0, 
