season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2017/18, 168991, 45, 44, 22, 755, 0, 0, 3, 11, 0, 0, 0, 3, 0, 0, 0, 98, 111.4, 58.6, 26.0, 19.3, 
2018/19, 168991, 45, 45, 63, 2187, 2, 0, 5, 43, 0, 0, 0, 7, 0, 0, 4, 317, 494.6, 341.0, 375.0, 121.3, 
