season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2018/19, 90585, 45, 47, 120, 3168, 4, 0, 8, 43, 0, 0, 0, 2, 1, 0, 10, 635, 954.2, 146.9, 279.0, 137.7, 
