season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2013/14, 55494, 40, 45, 123, 3240, 0, 3, 12, 44, 0, 0, 0, 3, 0, 0, 13, 180, 0.0, 0.0, 0.0, 0.0, 
2014/15, 55494, 50, 47, 90, 3330, 1, 0, 7, 49, 0, 0, 0, 4, 0, 0, 0, 488, 0.0, 0.0, 0.0, 0.0, 
2015/16, 55494, 45, 43, 93, 2691, 2, 1, 6, 41, 0, 0, 0, 4, 0, 0, 10, 503, 0.0, 0.0, 0.0, 0.0, 
2016/17, 55494, 50, 48, 86, 3417, 0, 1, 7, 63, 0, 0, 0, 7, 0, 0, 7, 568, 608.2, 263.7, 129.0, 100.4, 
2017/18, 55494, 50, 47, 41, 1613, 0, 1, 4, 25, 1, 0, 0, 4, 0, 0, 0, 276, 340.6, 163.5, 58.0, 56.3, 
2018/19, 55494, 45, 43, 13, 551, 1, 0, 0, 14, 0, 0, 0, 1, 0, 0, 0, 68, 131.8, 28.9, 43.0, 20.5, 
