element, fixture, opponent_team, total_points, was_home, kickoff_time, team_h_score, team_a_score, round, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index, value, transfers_balance, selected, transfers_in, transfers_out
54, 7, 18, 6, False, 2019-08-10T14:00:00Z, 0, 3, 1, 90, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 26, 31.6, 16.3, 1.0, 4.9, 50, 0, 5703, 0, 0, 
54, 13, 19, 2, True, 2019-08-17T14:00:00Z, 1, 1, 2, 90, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 17.4, 13.1, 19.0, 5.0, 50, 44482, 71475, 56294, 11812, 
54, 23, 16, 2, True, 2019-08-24T14:00:00Z, 0, 2, 3, 90, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 11, 13.0, 2.7, 8.0, 2.4, 50, -3506, 65692, 10874, 14380, 
54, 37, 11, 2, False, 2019-08-31T14:00:00Z, 4, 0, 4, 90, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 15, 8.6, 1.4, 8.0, 1.8, 50, -9096, 57502, 5197, 14293, 
54, 43, 5, 2, True, 2019-09-14T14:00:00Z, 1, 1, 5, 90, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 11, 14.2, 12.9, 30.0, 5.7, 50, -3052, 55687, 5182, 8234, 
54, 58, 13, 3, False, 2019-09-21T16:30:00Z, 0, 0, 6, 90, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 12, 17.4, 44.8, 6.0, 6.8, 50, -5464, 50420, 807, 6271, 
54, 63, 6, 0, False, 2019-09-28T14:00:00Z, 2, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 50, -4905, 45752, 800, 5705, 
54, 72, 17, 0, True, 2019-10-05T11:30:00Z, 3, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 50, -9301, 36432, 60, 9361, 
54, 81, 2, 2, False, 2019-10-19T14:00:00Z, 2, 1, 9, 90, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 18, 22.8, 29.6, 4.0, 5.6, 50, -4260, 32493, 106, 4366, 
