season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2017/18, 66242, 55, 53, 87, 3118, 0, 4, 9, 50, 0, 0, 0, 2, 1, 0, 1, 446, 535.8, 297.1, 255.0, 108.9, 
2018/19, 66242, 50, 48, 72, 2546, 1, 1, 4, 45, 0, 0, 0, 2, 0, 0, 3, 351, 389.2, 279.1, 121.0, 79.2, 
