season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2018/19, 116643, 60, 55, 65, 2011, 1, 2, 11, 14, 0, 0, 0, 6, 0, 0, 0, 305, 406.2, 283.4, 173.0, 86.4, 
