season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2018/19, 141020, 60, 55, 60, 1405, 1, 3, 6, 24, 0, 0, 0, 3, 0, 0, 0, 223, 236.0, 309.9, 433.0, 98.0, 
