season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2017/18, 234908, 45, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
2018/19, 234908, 50, 50, 35, 888, 1, 0, 3, 12, 0, 0, 0, 3, 1, 0, 4, 172, 248.6, 59.8, 53.0, 36.3, 
