season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2014/15, 61604, 45, 44, 49, 1895, 0, 1, 5, 33, 0, 0, 0, 2, 1, 0, 0, 304, 0.0, 0.0, 0.0, 0.0, 
2015/16, 61604, 45, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
2016/17, 61604, 45, 45, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0.0, 0.0, 
2017/18, 61604, 45, 44, 26, 991, 0, 0, 4, 15, 0, 0, 0, 2, 0, 0, 0, 121, 114.6, 52.7, 145.0, 31.4, 
2018/19, 61604, 45, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
