season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2017/18, 109345, 50, 48, 74, 1838, 1, 3, 6, 29, 0, 0, 0, 3, 0, 0, 3, 303, 357.4, 320.9, 316.0, 99.8, 
2018/19, 109345, 50, 47, 94, 2459, 1, 6, 6, 40, 0, 0, 0, 1, 0, 0, 5, 342, 474.6, 684.5, 405.0, 156.6, 
