season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2017/18, 167075, 50, 50, 74, 2520, 0, 2, 5, 42, 0, 0, 0, 7, 0, 0, 11, 532, 661.6, 130.9, 146.0, 93.8, 
2018/19, 167075, 45, 42, 29, 1170, 0, 0, 4, 24, 2, 0, 0, 2, 0, 0, 3, 206, 283.6, 20.0, 41.0, 34.7, 
