season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2015/16, 172632, 50, 43, 18, 187, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 68, 0.0, 0.0, 0.0, 0.0, 
2016/17, 172632, 50, 48, 58, 1049, 1, 4, 4, 20, 0, 0, 0, 2, 0, 0, 0, 210, 220.4, 268.8, 233.0, 72.2, 
2017/18, 172632, 55, 53, 80, 1683, 3, 3, 4, 35, 0, 0, 0, 2, 0, 0, 2, 308, 290.6, 412.8, 461.0, 116.7, 
2018/19, 172632, 55, 54, 84, 1978, 4, 1, 6, 29, 0, 0, 0, 2, 0, 0, 3, 244, 320.2, 310.2, 599.0, 122.5, 
