season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2017/18, 80226, 60, 59, 77, 1427, 2, 2, 6, 13, 0, 0, 0, 1, 1, 0, 9, 335, 367.2, 236.5, 209.0, 81.4, 
2018/19, 80226, 60, 57, 24, 562, 0, 2, 2, 9, 0, 0, 0, 1, 0, 0, 0, 116, 151.6, 108.4, 45.0, 30.5, 
