season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2013/14, 60551, 55, 49, 100, 3078, 3, 2, 9, 56, 0, 0, 0, 7, 0, 0, 7, 157, 0.0, 0.0, 0.0, 0.0, 
2014/15, 60551, 50, 47, 55, 2149, 0, 1, 6, 36, 0, 0, 0, 4, 0, 0, 0, 363, 0.0, 0.0, 0.0, 0.0, 
2015/16, 60551, 45, 42, 83, 2717, 2, 2, 5, 61, 0, 0, 0, 6, 0, 0, 6, 474, 0.0, 0.0, 0.0, 0.0, 
2016/17, 60551, 45, 45, 13, 551, 0, 0, 1, 9, 0, 0, 0, 3, 0, 0, 0, 68, 50.8, 64.3, 2.0, 11.8, 
2017/18, 60551, 45, 43, 35, 1105, 0, 1, 2, 17, 0, 0, 0, 2, 0, 0, 1, 189, 182.4, 134.8, 90.0, 40.7, 
2018/19, 60551, 45, 46, 111, 2821, 2, 8, 7, 55, 0, 0, 0, 5, 0, 0, 10, 518, 623.0, 643.1, 253.0, 152.3, 
