season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2015/16, 57410, 65, 65, 104, 2671, 1, 0, 11, 35, 0, 0, 0, 9, 0, 0, 15, 654, 0.0, 0.0, 0.0, 0.0, 
2016/17, 57410, 60, 59, 100, 2592, 1, 2, 9, 28, 0, 0, 0, 9, 0, 0, 10, 640, 772.4, 125.6, 276.0, 117.6, 
2017/18, 57410, 55, 64, 156, 2966, 4, 0, 15, 25, 1, 0, 0, 9, 0, 0, 21, 742, 846.6, 224.6, 363.0, 143.7, 
2018/19, 57410, 65, 60, 70, 1233, 0, 0, 9, 7, 0, 0, 0, 1, 0, 0, 5, 335, 281.2, 53.7, 143.0, 47.8, 
