season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2018/19, 194634, 65, 63, 139, 2352, 9, 8, 10, 29, 0, 0, 0, 11, 0, 0, 13, 386, 559.6, 402.5, 888.0, 185.0, 
