season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2015/16, 37402, 50, 52, 150, 2711, 0, 4, 15, 20, 0, 0, 0, 4, 0, 0, 25, 746, 0.0, 0.0, 0.0, 0.0, 
2016/17, 37402, 55, 53, 104, 3103, 2, 4, 8, 57, 0, 0, 0, 10, 0, 0, 10, 679, 802.0, 536.4, 152.0, 149.4, 
2017/18, 37402, 50, 47, 57, 1917, 0, 1, 4, 35, 1, 0, 0, 1, 0, 0, 8, 370, 396.6, 282.2, 55.0, 73.5, 
2018/19, 37402, 45, 41, 3, 206, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 38, 50.4, 85.6, 14.0, 14.9, 
