element, fixture, opponent_team, total_points, was_home, kickoff_time, team_h_score, team_a_score, round, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index, value, transfers_balance, selected, transfers_in, transfers_out
491, 6, 17, 0, False, 2019-08-10T16:30:00Z, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 45, 0, 12791, 0, 0, 
491, 12, 3, 0, True, 2019-08-17T14:00:00Z, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 45, -473, 14792, 1069, 1542, 
491, 21, 8, 0, True, 2019-08-23T19:00:00Z, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 45, -1680, 13501, 423, 2103, 
491, 34, 7, 0, False, 2019-08-31T14:00:00Z, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 45, -1281, 12588, 415, 1696, 
491, 41, 19, 3, True, 2019-09-16T19:00:00Z, 0, 0, 5, 80, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 13, 13.4, 1.3, 0.0, 1.5, 44, 9822, 28051, 14161, 4339, 
491, 51, 1, 2, False, 2019-09-22T15:30:00Z, 3, 2, 6, 84, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 14, 23.4, 1.2, 7.0, 3.2, 44, 18185, 50183, 23089, 4904, 
491, 61, 5, 2, True, 2019-09-28T14:00:00Z, 2, 2, 7, 90, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 22, 19.8, 33.3, 0.0, 5.3, 44, 21251, 73271, 29414, 8163, 
491, 77, 14, 2, False, 2019-10-05T14:00:00Z, 1, 5, 8, 90, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 18, 16.6, 11.4, 0.0, 2.8, 44, 7745, 81234, 14508, 6763, 
491, 81, 4, 2, True, 2019-10-19T14:00:00Z, 2, 1, 9, 90, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 13, 26.2, 12.9, 0.0, 3.9, 44, 5288, 87027, 12626, 7338, 
