season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2018/19, 120250, 55, 54, 64, 1977, 1, 2, 9, 28, 0, 0, 0, 7, 0, 0, 2, 268, 268.4, 154.6, 207.0, 63.1, 
