season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2015/16, 149484, 45, 41, 1, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0.0, 0.0, 
2016/17, 149484, 45, 45, 4, 506, 0, 0, 0, 16, 2, 0, 0, 0, 0, 0, 2, 89, 125.4, 18.3, 45.0, 18.9, 
2017/18, 149484, 45, 42, 3, 201, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 40, 46.6, 14.8, 10.0, 7.2, 
2018/19, 149484, 45, 42, 5, 141, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 41, 49.0, 16.3, 2.0, 6.8, 
