element, fixture, opponent_team, total_points, was_home, kickoff_time, team_h_score, team_a_score, round, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index, value, transfers_balance, selected, transfers_in, transfers_out
80, 2, 15, 0, True, 2019-08-10T14:00:00Z, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 50, 0, 3616, 0, 0, 
80, 12, 2, 1, False, 2019-08-17T14:00:00Z, 1, 2, 2, 45, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 4.4, 1.4, 0.0, 0.6, 50, -532, 3803, 184, 716, 
80, 22, 11, 0, True, 2019-08-25T13:00:00Z, 1, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 49, -454, 3538, 146, 600, 
80, 36, 9, 1, False, 2019-08-31T14:00:00Z, 3, 1, 4, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2.0, 0.8, 0.0, 0.3, 49, -361, 3331, 94, 455, 
80, 42, 8, 0, True, 2019-09-15T13:00:00Z, 3, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 49, -216, 3249, 87, 303, 
80, 59, 16, 1, False, 2019-09-20T19:00:00Z, 1, 3, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0.0, 0.0, 48, -142, 3186, 73, 215, 
80, 62, 19, 0, True, 2019-09-28T14:00:00Z, 2, 2, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 48, -120, 3154, 101, 221, 
80, 71, 1, 0, False, 2019-10-06T13:00:00Z, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 48, -154, 3036, 45, 199, 
80, 82, 14, 0, True, 2019-10-19T14:00:00Z, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 48, -108, 3008, 48, 156, 
