season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2014/15, 51927, 45, 45, 93, 2888, 2, 1, 9, 44, 0, 0, 0, 10, 0, 0, 2, 465, 0.0, 0.0, 0.0, 0.0, 
2016/17, 51927, 45, 44, 94, 3015, 1, 2, 9, 49, 2, 0, 0, 5, 0, 0, 6, 592, 890.0, 93.7, 281.0, 126.7, 
2017/18, 51927, 45, 49, 90, 2610, 0, 0, 9, 27, 0, 0, 0, 5, 0, 0, 6, 491, 748.6, 74.5, 349.0, 117.3, 
2018/19, 51927, 50, 46, 81, 3420, 0, 2, 8, 68, 2, 0, 0, 9, 0, 0, 5, 572, 885.4, 113.8, 238.0, 123.9, 
