season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2013/14, 171975, 45, 45, 4, 50, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 5, 0.0, 0.0, 0.0, 0.0, 
2014/15, 171975, 45, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
