season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2014/15, 50471, 55, 52, 79, 2601, 2, 1, 8, 32, 0, 0, 0, 6, 0, 0, 3, 415, 0.0, 0.0, 0.0, 0.0, 
2015/16, 50471, 50, 49, 71, 2185, 2, 2, 5, 28, 0, 0, 0, 5, 0, 0, 2, 385, 0.0, 0.0, 0.0, 0.0, 
2016/17, 50471, 50, 47, 93, 1999, 5, 3, 3, 39, 0, 0, 0, 5, 0, 0, 8, 363, 400.4, 284.5, 300.0, 97.7, 
2017/18, 50471, 45, 44, 101, 2425, 5, 2, 7, 35, 0, 0, 0, 5, 0, 0, 9, 416, 490.6, 333.0, 566.0, 138.9, 
2018/19, 50471, 50, 49, 121, 3057, 3, 7, 11, 49, 0, 0, 0, 7, 0, 0, 7, 500, 666.8, 457.2, 487.0, 161.3, 
