element, fixture, opponent_team, total_points, was_home, kickoff_time, team_h_score, team_a_score, round, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index, value, transfers_balance, selected, transfers_in, transfers_out
96, 3, 16, 9, True, 2019-08-10T14:00:00Z, 3, 0, 1, 90, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 28, 44.2, 33.1, 22.0, 9.9, 60, 0, 15688, 0, 0, 
96, 11, 1, 2, False, 2019-08-17T11:30:00Z, 2, 1, 2, 71, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 15, 20.4, 63.1, 4.0, 8.8, 60, 50832, 115765, 64091, 13259, 
96, 30, 20, 3, False, 2019-08-25T15:30:00Z, 1, 1, 3, 65, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3.2, 11.2, 20.0, 3.4, 60, -9018, 106007, 12501, 21519, 
96, 32, 10, 0, True, 2019-08-31T16:30:00Z, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 60, -28829, 76839, 1472, 30301, 
96, 43, 4, 0, False, 2019-09-14T14:00:00Z, 1, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 60, -20105, 57883, 256, 20361, 
96, 52, 14, 0, True, 2019-09-21T14:00:00Z, 2, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 60, -8396, 50454, 126, 8522, 
96, 61, 2, 0, False, 2019-09-28T14:00:00Z, 2, 2, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 60, -4895, 45781, 333, 5228, 
96, 73, 8, 3, True, 2019-10-05T14:00:00Z, 1, 0, 8, 83, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6.6, 6.3, 33.0, 4.6, 59, -2212, 43853, 242, 2454, 
96, 86, 9, 0, False, 2019-10-19T14:00:00Z, 2, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 59, -2813, 41107, 122, 2935, 
