season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2013/14, 19236, 50, 51, 135, 3420, 0, 0, 12, 62, 0, 0, 0, 2, 0, 125, 8, 186, 0.0, 0.0, 0.0, 0.0, 
2015/16, 19236, 45, 41, 69, 2430, 0, 0, 3, 44, 0, 0, 0, 0, 0, 69, 1, 409, 0.0, 0.0, 0.0, 0.0, 
2018/19, 19236, 45, 42, 7, 90, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 25, 26.6, 0.0, 0.0, 2.7, 
