season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2013/14, 83283, 50, 46, 80, 2160, 1, 3, 7, 38, 0, 0, 0, 2, 0, 0, 4, 72, 0.0, 0.0, 0.0, 0.0, 
2015/16, 83283, 55, 50, 110, 2341, 6, 4, 3, 46, 0, 0, 0, 0, 0, 0, 8, 420, 0.0, 0.0, 0.0, 0.0, 
2016/17, 83283, 60, 59, 126, 2898, 7, 1, 12, 40, 0, 0, 0, 2, 1, 0, 13, 483, 545.6, 880.3, 1021.0, 243.8, 
2017/18, 83283, 65, 59, 72, 1938, 1, 3, 7, 31, 0, 0, 0, 3, 0, 0, 3, 296, 347.0, 630.9, 493.0, 147.2, 
2018/19, 83283, 55, 55, 137, 3272, 6, 5, 9, 58, 0, 0, 0, 3, 0, 0, 12, 433, 665.4, 802.3, 950.0, 241.4, 
