season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2016/17, 168566, 70, 68, 8, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 17.0, 7.7, 26.0, 5.2, 
2017/18, 168566, 55, 53, 11, 223, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 21, 26.0, 49.3, 41.0, 11.2, 
2018/19, 168566, 50, 48, 4, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 19.0, 14.3, 0.0, 3.3, 
