season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2017/18, 57513, 45, 46, 135, 3420, 0, 1, 10, 58, 1, 2, 0, 1, 0, 103, 11, 701, 846.8, 30.0, 0.0, 87.8, 
2018/19, 57513, 45, 44, 99, 2777, 0, 1, 5, 54, 0, 1, 0, 1, 0, 88, 9, 541, 764.2, 40.3, 4.0, 80.7, 
