season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2014/15, 101668, 50, 46, 120, 2241, 5, 12, 7, 40, 0, 0, 0, 5, 0, 0, 10, 351, 0.0, 0.0, 0.0, 0.0, 
2015/16, 101668, 60, 74, 211, 3133, 24, 8, 14, 34, 0, 0, 1, 5, 1, 0, 30, 831, 0.0, 0.0, 0.0, 0.0, 
2016/17, 101668, 100, 99, 161, 2801, 13, 8, 7, 57, 0, 0, 0, 2, 1, 0, 24, 555, 629.8, 450.4, 955.0, 202.5, 
2017/18, 101668, 85, 88, 183, 3248, 20, 2, 8, 57, 0, 0, 1, 3, 0, 0, 28, 674, 822.8, 439.9, 1222.0, 248.6, 
2018/19, 101668, 90, 90, 174, 2726, 18, 5, 11, 36, 0, 0, 1, 3, 1, 0, 31, 598, 822.0, 419.9, 1206.0, 244.6, 
