season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2013/14, 114283, 45, 45, 1, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.0, 0.0, 0.0, 
2014/15, 114283, 45, 43, 31, 822, 0, 1, 2, 18, 0, 0, 0, 0, 0, 0, 2, 147, 0.0, 0.0, 0.0, 0.0, 
2015/16, 114283, 55, 52, 28, 833, 1, 0, 0, 26, 0, 0, 0, 1, 0, 0, 0, 128, 0.0, 0.0, 0.0, 0.0, 
