season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2014/15, 174597, 45, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
2015/16, 174597, 45, 44, 2, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0.0, 0.0, 0.0, 0.0, 
