season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2017/18, 209244, 50, 47, 8, 45, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 31, 29.2, 32.1, 10.0, 7.1, 
2018/19, 209244, 50, 45, 25, 328, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 93, 85.0, 133.8, 208.0, 42.6, 
