season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2017/18, 60307, 55, 59, 164, 2928, 7, 8, 10, 46, 0, 0, 0, 2, 0, 0, 24, 635, 735.4, 1311.0, 527.0, 257.6, 
2018/19, 60307, 70, 67, 80, 1864, 3, 3, 3, 31, 0, 0, 1, 1, 0, 0, 12, 347, 456.0, 815.3, 344.0, 161.7, 
