element, fixture, opponent_team, total_points, was_home, kickoff_time, team_h_score, team_a_score, round, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index, value, transfers_balance, selected, transfers_in, transfers_out
254, 10, 1, 0, True, 2019-08-11T13:00:00Z, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 45, 0, 10073, 0, 0, 
254, 17, 14, 0, False, 2019-08-17T14:00:00Z, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 45, -945, 11003, 276, 1221, 
254, 28, 17, 1, False, 2019-08-25T15:30:00Z, 0, 1, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4.0, 0.0, 0.0, 0.4, 45, -1119, 10323, 124, 1243, 
254, 38, 18, 1, True, 2019-08-31T14:00:00Z, 1, 1, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5.2, 0.0, 0.0, 0.5, 45, -420, 10431, 299, 719, 
254, 44, 10, 1, False, 2019-09-14T11:30:00Z, 3, 1, 5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1.4, 0.0, 0.0, 0.1, 44, -289, 10585, 438, 727, 
254, 58, 4, 0, True, 2019-09-21T16:30:00Z, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 44, -53, 10757, 382, 435, 
254, 66, 9, 0, False, 2019-09-29T15:30:00Z, 5, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 44, -453, 10414, 173, 626, 
254, 76, 12, 0, True, 2019-10-06T15:30:00Z, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 44, -372, 10144, 72, 444, 
254, 83, 6, 0, False, 2019-10-19T14:00:00Z, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 44, -293, 9970, 63, 356, 
