season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2017/18, 83299, 45, 45, 97, 3420, 1, 1, 10, 54, 4, 0, 0, 7, 0, 0, 7, 637, 1002.8, 147.8, 425.0, 157.9, 
2018/19, 83299, 45, 44, 91, 3151, 2, 1, 7, 56, 0, 0, 0, 5, 1, 0, 6, 573, 805.8, 132.9, 245.0, 118.7, 
