season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2016/17, 165990, 80, 75, 55, 845, 2, 3, 3, 8, 0, 0, 0, 0, 0, 0, 3, 134, 158.0, 241.3, 501.0, 89.4, 
2017/18, 165990, 75, 74, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0.0, 0.0, 0.0, 0.0, 
2018/19, 165990, 45, 45, 3, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6.2, 1.6, 57.0, 6.5, 
