season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2018/19, 116535, 55, 59, 176, 3420, 0, 0, 21, 22, 0, 0, 0, 1, 0, 76, 9, 771, 677.0, 0.1, 0.0, 67.6, 
